event_id,timestamp,machine_id,operator_id,task_id,site_id,event_type,severity,machine_speed_kmh,machine_state,distance_to_person_m,distance_to_vehicle_m,distance_to_obstacle_m,seatbelt_status,duration_seconds,resolved
SE000352,2025-02-14 11:34:00,M0039,OP0031,T00310,ST003,SEATBELT_VIOLATION,LOW,2.3,LOADING,,,,UNFASTENED,151,True
SE000353,2025-02-04 15:33:00,M0004,OP0017,T00312,ST007,PERSON_PROXIMITY,LOW,1.2,WORKING,5.7,,,FASTENED,13,False
SE000354,2025-01-20 10:00:00,M0007,OP0028,T00314,ST012,OVERSPEED,MEDIUM,15.0,TRAVELING,,,,FASTENED,26,True
SE000355,2025-06-04 16:11:00,M0016,OP0023,T00315,ST006,SEATBELT_VIOLATION,HIGH,3.5,TRAVELING,,,,UNFASTENED,142,False
SE000356,2025-06-04 17:41:00,M0016,OP0023,T00315,ST006,PERSON_PROXIMITY,LOW,0.6,WORKING,7.2,,,FASTENED,38,True
SE000357,2025-02-27 16:20:00,M0025,OP0026,T00317,ST011,SEATBELT_VIOLATION,LOW,2.3,REVERSING,,,,UNFASTENED,179,True
SE000358,2025-05-27 15:27:00,M0033,OP0008,T00318,ST001,HARSH_BRAKING,LOW,13.3,TRAVELING,,,,FASTENED,8,True
SE000359,2025-05-27 15:29:00,M0033,OP0008,T00318,ST001,HARSH_BRAKING,LOW,7.6,TRAVELING,,,,FASTENED,3,True
SE000360,2025-04-27 08:35:00,M0023,OP0023,T00319,ST009,SEATBELT_VIOLATION,MEDIUM,2.3,LOADING,,,,UNFASTENED,60,True
SE000361,2025-04-27 08:44:00,M0023,OP0023,T00319,ST009,OBSTACLE_PROXIMITY,LOW,1.3,DUMPING,,,8.2,FASTENED,22,True
SE000362,2025-04-27 10:18:00,M0023,OP0023,T00319,ST009,VEHICLE_PROXIMITY,LOW,5.7,REVERSING,,5.4,,FASTENED,16,True
SE000363,2025-01-31 08:43:00,M0017,OP0016,T00321,ST015,OBSTACLE_PROXIMITY,LOW,0.5,WORKING,,,8.3,FASTENED,18,True
SE000364,2025-01-31 10:30:00,M0017,OP0016,T00321,ST015,PERSON_PROXIMITY,LOW,12.6,TRAVELING,5.9,,,FASTENED,47,True
SE000365,2025-06-27 13:15:00,M0026,OP0008,T00323,ST015,SEATBELT_VIOLATION,LOW,1.2,WORKING,,,,UNFASTENED,34,True
SE000366,2025-06-27 14:27:00,M0026,OP0008,T00323,ST015,SEATBELT_VIOLATION,HIGH,1.5,WORKING,,,,UNFASTENED,16,True
SE000367,2025-06-27 15:15:00,M0026,OP0008,T00323,ST015,PERSON_PROXIMITY,MEDIUM,0.8,WORKING,3.8,,,FASTENED,41,True
SE000368,2025-06-27 15:23:00,M0026,OP0008,T00323,ST015,VEHICLE_PROXIMITY,LOW,0.1,WORKING,,7.2,,FASTENED,58,True
SE000369,2025-06-27 16:41:00,M0026,OP0008,T00323,ST015,VEHICLE_PROXIMITY,HIGH,2.5,WORKING,,2.5,,FASTENED,49,True
SE000370,2025-03-04 09:06:00,M0042,OP0008,T00324,ST011,VEHICLE_PROXIMITY,LOW,0.5,WORKING,,6.3,,FASTENED,5,True
SE000371,2025-03-04 11:20:00,M0042,OP0008,T00324,ST011,SEATBELT_VIOLATION,LOW,3.3,REVERSING,,,,UNFASTENED,26,True
SE000372,2025-03-04 11:43:00,M0042,OP0008,T00324,ST011,PERSON_PROXIMITY,LOW,2.6,WORKING,6.1,,,FASTENED,40,True
SE000373,2025-08-10 16:20:00,M0026,OP0013,T00326,ST015,SEATBELT_VIOLATION,LOW,1.6,WORKING,,,,UNFASTENED,173,True
SE000374,2025-04-29 06:13:00,M0004,OP0031,T00327,ST007,PERSON_PROXIMITY,LOW,11.2,TRAVELING,7.9,,,FASTENED,13,True
SE000375,2025-04-29 06:28:00,M0004,OP0031,T00327,ST007,VEHICLE_PROXIMITY,HIGH,16.1,TRAVELING,,1.3,,FASTENED,20,True
SE000376,2025-04-29 07:52:00,M0004,OP0031,T00327,ST007,SEATBELT_VIOLATION,MEDIUM,16.3,TRAVELING,,,,UNFASTENED,58,True
SE000377,2025-04-29 09:33:00,M0004,OP0031,T00327,ST007,OBSTACLE_PROXIMITY,LOW,17.2,TRAVELING,,,5.1,FASTENED,3,True
SE000378,2025-04-19 09:20:00,M0032,OP0046,T00328,ST008,SEATBELT_VIOLATION,MEDIUM,11.3,TRAVELING,,,,UNFASTENED,123,True
SE000379,2025-04-19 09:20:00,M0032,OP0046,T00328,ST008,PERSON_PROXIMITY,LOW,11.3,TRAVELING,7.5,,,UNFASTENED,17,True
SE000380,2025-04-19 11:47:00,M0032,OP0046,T00328,ST008,SEATBELT_VIOLATION,MEDIUM,10.5,TRAVELING,,,,UNFASTENED,45,True
SE000381,2025-09-13 07:29:00,M0009,OP0046,T00330,ST004,SEATBELT_VIOLATION,HIGH,1.5,DIGGING,,,,UNFASTENED,51,True
SE000382,2025-04-12 18:27:00,M0022,OP0049,T00332,ST002,SEATBELT_VIOLATION,LOW,47.6,TRAVELING,,,,UNFASTENED,108,True
SE000383,2025-02-07 16:37:00,M0016,OP0023,T00333,ST006,SEATBELT_VIOLATION,MEDIUM,0.6,WORKING,,,,UNFASTENED,27,True
SE000384,2025-02-07 17:45:00,M0016,OP0023,T00333,ST006,SEATBELT_VIOLATION,LOW,2.5,WORKING,,,,UNFASTENED,111,True
SE000385,2025-02-07 19:02:00,M0016,OP0023,T00333,ST006,SEATBELT_VIOLATION,MEDIUM,1.1,WORKING,,,,UNFASTENED,117,True
SE000386,2025-09-23 14:20:00,M0019,OP0009,T00334,ST002,SEATBELT_VIOLATION,LOW,1.5,WORKING,,,,UNFASTENED,60,True
SE000387,2025-09-23 15:22:00,M0019,OP0009,T00334,ST002,SEATBELT_VIOLATION,MEDIUM,0.0,DUMPING,,,,UNFASTENED,162,False
SE000388,2025-09-23 16:18:00,M0019,OP0009,T00334,ST002,PERSON_PROXIMITY,MEDIUM,1.1,DIGGING,3.9,,,FASTENED,34,True
SE000389,2025-09-23 17:21:00,M0019,OP0009,T00334,ST002,SEATBELT_VIOLATION,LOW,0.6,WORKING,,,,UNFASTENED,98,False
SE000390,2025-04-15 09:00:00,M0039,OP0040,T00336,ST003,OBSTACLE_PROXIMITY,LOW,2.6,DUMPING,,,5.9,FASTENED,13,False
SE000391,2025-09-25 08:33:00,M0039,OP0028,T00337,ST003,OBSTACLE_PROXIMITY,LOW,0.6,DIGGING,,,6.4,FASTENED,33,True
SE000392,2025-09-16 14:26:00,M0028,OP0046,T00340,ST012,SEATBELT_VIOLATION,HIGH,1.6,DIGGING,,,,UNFASTENED,101,True
SE000393,2025-05-06 11:49:00,M0025,OP0046,T00343,ST011,SEATBELT_VIOLATION,LOW,0.3,WORKING,,,,UNFASTENED,105,False
SE000394,2025-05-06 12:01:00,M0025,OP0046,T00343,ST011,SEATBELT_VIOLATION,MEDIUM,1.7,LOADING,,,,UNFASTENED,66,True
SE000395,2025-05-06 12:08:00,M0025,OP0046,T00343,ST011,SEATBELT_VIOLATION,LOW,8.4,REVERSING,,,,UNFASTENED,164,True
SE000396,2025-05-06 13:10:00,M0025,OP0046,T00343,ST011,SEATBELT_VIOLATION,HIGH,8.7,TRAVELING,,,,UNFASTENED,49,True
SE000397,2025-05-06 13:44:00,M0025,OP0046,T00343,ST011,SEATBELT_VIOLATION,LOW,0.1,DUMPING,,,,UNFASTENED,142,True
SE000398,2025-06-10 16:11:00,M0033,OP0041,T00344,ST001,OBSTACLE_PROXIMITY,LOW,1.6,WORKING,,,7.7,FASTENED,35,False
SE000399,2025-06-10 16:12:00,M0033,OP0041,T00344,ST001,VEHICLE_PROXIMITY,HIGH,2.1,WORKING,,2.5,,FASTENED,48,True
SE000400,2025-06-10 16:17:00,M0033,OP0041,T00344,ST001,UNSAFE_REVERSING,MEDIUM,3.5,REVERSING,,,,FASTENED,14,True
SE000401,2025-06-18 08:48:00,M0001,OP0006,T00345,ST007,SEATBELT_VIOLATION,MEDIUM,2.9,LOADING,,,,UNFASTENED,143,True
SE000402,2025-06-18 09:48:00,M0001,OP0006,T00345,ST007,SEATBELT_VIOLATION,MEDIUM,1.7,DUMPING,,,,UNFASTENED,44,True
SE000403,2025-06-09 15:02:00,M0004,OP0016,T00346,ST007,OBSTACLE_PROXIMITY,MEDIUM,0.8,WORKING,,,4.7,FASTENED,22,True
SE000404,2025-07-04 12:04:00,M0003,OP0007,T00347,ST013,PERSON_PROXIMITY,MEDIUM,2.6,WORKING,3.0,,,FASTENED,51,True
SE000405,2025-07-04 13:31:00,M0003,OP0007,T00347,ST013,SEATBELT_VIOLATION,MEDIUM,7.1,TRAVELING,,,,UNFASTENED,91,True
SE000406,2025-08-28 10:19:00,M0008,OP0027,T00348,ST008,PERSON_PROXIMITY,LOW,3.8,REVERSING,5.3,,,FASTENED,31,True
SE000407,2025-08-28 10:54:00,M0008,OP0027,T00348,ST008,SEATBELT_VIOLATION,LOW,2.7,DIGGING,,,,UNFASTENED,17,False
SE000408,2025-08-28 12:19:00,M0008,OP0027,T00348,ST008,PERSON_PROXIMITY,LOW,2.6,WORKING,8.6,,,FASTENED,21,True
SE000409,2025-08-28 08:50:00,M0035,OP0005,T00351,ST013,SEATBELT_VIOLATION,LOW,0.4,WORKING,,,,UNFASTENED,158,True
SE000410,2025-08-28 08:59:00,M0035,OP0005,T00351,ST013,HARSH_BRAKING,LOW,13.8,TRAVELING,,,,FASTENED,3,True
SE000411,2025-09-14 15:56:00,M0037,OP0025,T00352,ST005,SEATBELT_VIOLATION,LOW,5.1,TRAVELING,,,,UNFASTENED,34,True
SE000412,2025-09-14 15:56:00,M0037,OP0025,T00352,ST005,HARSH_BRAKING,LOW,5.1,TRAVELING,,,,UNFASTENED,9,True
SE000413,2025-09-14 16:26:00,M0037,OP0025,T00352,ST005,SEATBELT_VIOLATION,LOW,8.3,TRAVELING,,,,UNFASTENED,62,True
SE000414,2025-09-14 17:29:00,M0037,OP0025,T00352,ST005,VEHICLE_PROXIMITY,LOW,11.7,TRAVELING,,7.7,,FASTENED,32,True
SE000415,2025-02-04 15:08:00,M0005,OP0027,T00353,ST003,VEHICLE_PROXIMITY,LOW,29.8,TRAVELING,,6.0,,FASTENED,20,True
SE000416,2025-02-04 16:28:00,M0005,OP0027,T00353,ST003,SEATBELT_VIOLATION,HIGH,2.2,DUMPING,,,,UNFASTENED,10,True
SE000417,2025-02-04 17:05:00,M0005,OP0027,T00353,ST003,VEHICLE_PROXIMITY,MEDIUM,6.8,TRAVELING,,2.6,,FASTENED,18,True
SE000418,2025-02-04 17:37:00,M0005,OP0027,T00353,ST003,SEATBELT_VIOLATION,MEDIUM,1.1,LOADING,,,,UNFASTENED,19,True
SE000419,2025-08-27 12:08:00,M0025,OP0030,T00354,ST011,SEATBELT_VIOLATION,HIGH,25.2,TRAVELING,,,,UNFASTENED,92,False
SE000420,2025-06-21 12:09:00,M0021,OP0030,T00356,ST014,SEATBELT_VIOLATION,LOW,1.4,WORKING,,,,UNFASTENED,36,True
SE000421,2025-06-21 13:10:00,M0021,OP0030,T00356,ST014,SEATBELT_VIOLATION,LOW,2.2,WORKING,,,,UNFASTENED,128,True
SE000422,2025-06-07 14:07:00,M0016,OP0036,T00357,ST006,SEATBELT_VIOLATION,LOW,2.9,WORKING,,,,UNFASTENED,38,True
SE000423,2025-06-07 14:30:00,M0016,OP0036,T00357,ST006,SEATBELT_VIOLATION,MEDIUM,0.8,WORKING,,,,UNFASTENED,101,True
SE000424,2025-04-27 10:18:00,M0021,OP0041,T00358,ST014,OVERSPEED,HIGH,23.8,TRAVELING,,,,FASTENED,17,True
SE000425,2025-05-03 13:03:00,M0012,OP0026,T00359,ST002,OVERSPEED,MEDIUM,55.2,TRAVELING,,,,FASTENED,31,True
SE000426,2025-05-03 15:08:00,M0012,OP0026,T00359,ST002,VEHICLE_PROXIMITY,LOW,0.9,DUMPING,,5.5,,FASTENED,18,False
SE000427,2025-06-03 10:33:00,M0017,OP0011,T00360,ST015,SEATBELT_VIOLATION,LOW,11.7,TRAVELING,,,,UNFASTENED,87,True
SE000428,2025-06-03 11:18:00,M0017,OP0011,T00360,ST015,HARSH_BRAKING,LOW,6.5,TRAVELING,,,,FASTENED,3,True
SE000429,2025-03-25 14:50:00,M0020,OP0019,T00362,ST015,SEATBELT_VIOLATION,MEDIUM,1.7,DUMPING,,,,UNFASTENED,43,True
SE000430,2025-03-25 15:16:00,M0020,OP0019,T00362,ST015,VEHICLE_PROXIMITY,MEDIUM,5.5,TRAVELING,,3.3,,FASTENED,55,True
SE000431,2025-03-25 18:07:00,M0020,OP0019,T00362,ST015,SEATBELT_VIOLATION,MEDIUM,2.4,DIGGING,,,,UNFASTENED,108,False
SE000432,2025-03-25 18:22:00,M0020,OP0019,T00362,ST015,SEATBELT_VIOLATION,HIGH,3.0,WORKING,,,,UNFASTENED,147,True
SE000433,2025-03-25 18:30:00,M0020,OP0019,T00362,ST015,PERSON_PROXIMITY,LOW,2.2,LOADING,6.3,,,FASTENED,19,True
SE000434,2025-03-24 14:40:00,M0008,OP0010,T00363,ST008,SEATBELT_VIOLATION,MEDIUM,0.1,DIGGING,,,,UNFASTENED,33,True
SE000435,2025-09-07 15:00:00,M0039,OP0014,T00366,ST003,UNSAFE_REVERSING,LOW,4.8,REVERSING,,,,FASTENED,9,True
SE000436,2025-02-16 13:17:00,M0035,OP0051,T00367,ST013,SEATBELT_VIOLATION,HIGH,10.7,TRAVELING,,,,UNFASTENED,74,True
SE000437,2025-08-25 11:39:00,M0009,OP0017,T00370,ST004,OBSTACLE_PROXIMITY,LOW,1.0,LOADING,,,5.5,FASTENED,58,True
SE000438,2025-08-25 11:52:00,M0009,OP0017,T00370,ST004,VEHICLE_PROXIMITY,MEDIUM,1.9,LOADING,,2.9,,FASTENED,40,True
SE000439,2025-05-26 11:11:00,M0040,OP0016,T00371,ST002,VEHICLE_PROXIMITY,HIGH,1.5,LOADING,,0.9,,FASTENED,20,True
SE000440,2025-05-26 11:29:00,M0040,OP0016,T00371,ST002,SEATBELT_VIOLATION,LOW,0.4,WORKING,,,,UNFASTENED,57,True
SE000441,2025-03-11 18:01:00,M0027,OP0013,T00372,ST015,SEATBELT_VIOLATION,LOW,2.1,WORKING,,,,UNFASTENED,93,False
SE000442,2025-05-04 14:48:00,M0008,OP0025,T00373,ST008,SEATBELT_VIOLATION,LOW,1.7,DIGGING,,,,UNFASTENED,104,True
SE000443,2025-05-04 14:49:00,M0008,OP0025,T00373,ST008,SEATBELT_VIOLATION,MEDIUM,0.5,DIGGING,,,,UNFASTENED,175,True
SE000444,2025-05-04 15:01:00,M0008,OP0025,T00373,ST008,HARSH_BRAKING,LOW,3.3,REVERSING,,,,FASTENED,5,True
SE000445,2025-04-01 11:14:00,M0027,OP0027,T00375,ST015,PERSON_PROXIMITY,LOW,0.8,DIGGING,8.2,,,FASTENED,16,True
SE000446,2025-04-01 13:07:00,M0027,OP0027,T00375,ST015,HARSH_BRAKING,LOW,3.0,REVERSING,,,,FASTENED,6,True
SE000447,2025-04-01 13:42:00,M0027,OP0027,T00375,ST015,SEATBELT_VIOLATION,LOW,5.9,REVERSING,,,,UNFASTENED,116,True
SE000448,2025-04-01 13:47:00,M0027,OP0027,T00375,ST015,VEHICLE_PROXIMITY,MEDIUM,2.3,LOADING,,2.8,,FASTENED,33,True
SE000449,2025-02-08 12:33:00,M0018,OP0045,T00376,ST014,SEATBELT_VIOLATION,LOW,2.0,DUMPING,,,,UNFASTENED,107,True
SE000450,2025-07-09 09:00:00,M0040,OP0036,T00377,ST002,SEATBELT_VIOLATION,MEDIUM,2.5,LOADING,,,,UNFASTENED,68,False
SE000451,2025-07-09 10:40:00,M0040,OP0036,T00377,ST002,SEATBELT_VIOLATION,MEDIUM,1.7,DUMPING,,,,UNFASTENED,116,True
SE000452,2025-04-14 17:22:00,M0024,OP0026,T00379,ST004,SEATBELT_VIOLATION,MEDIUM,1.1,LOADING,,,,UNFASTENED,28,False
SE000453,2025-03-02 14:50:00,M0026,OP0015,T00380,ST015,SEATBELT_VIOLATION,HIGH,2.4,WORKING,,,,UNFASTENED,136,True
SE000454,2025-03-02 15:49:00,M0026,OP0015,T00380,ST015,SEATBELT_VIOLATION,LOW,5.2,TRAVELING,,,,UNFASTENED,134,True
SE000455,2025-01-31 12:28:00,M0022,OP0052,T00384,ST002,SEATBELT_VIOLATION,LOW,2.9,LOADING,,,,UNFASTENED,144,True
SE000456,2025-01-31 13:45:00,M0022,OP0052,T00384,ST002,SEATBELT_VIOLATION,HIGH,2.7,LOADING,,,,UNFASTENED,127,False
SE000457,2025-09-21 16:04:00,M0040,OP0046,T00385,ST002,PERSON_PROXIMITY,MEDIUM,3.6,REVERSING,4.2,,,FASTENED,12,False
SE000458,2025-09-21 16:12:00,M0040,OP0046,T00385,ST002,SEATBELT_VIOLATION,LOW,2.0,LOADING,,,,UNFASTENED,160,False
SE000459,2025-09-21 17:37:00,M0040,OP0046,T00385,ST002,SEATBELT_VIOLATION,MEDIUM,8.8,TRAVELING,,,,UNFASTENED,83,False
SE000460,2025-03-30 16:31:00,M0025,OP0011,T00387,ST011,PERSON_PROXIMITY,HIGH,0.6,LOADING,1.0,,,FASTENED,9,False
SE000461,2025-03-30 18:19:00,M0025,OP0011,T00387,ST011,SEATBELT_VIOLATION,HIGH,4.1,REVERSING,,,,UNFASTENED,121,False
SE000462,2025-09-20 11:33:00,M0020,OP0024,T00389,ST015,OVERSPEED,MEDIUM,23.0,TRAVELING,,,,FASTENED,33,False
SE000463,2025-09-20 12:16:00,M0020,OP0024,T00389,ST015,SEATBELT_VIOLATION,HIGH,2.0,DIGGING,,,,UNFASTENED,54,True
SE000464,2025-01-20 16:10:00,M0030,OP0007,T00390,ST009,SEATBELT_VIOLATION,MEDIUM,0.1,DUMPING,,,,UNFASTENED,108,True
SE000465,2025-01-20 16:23:00,M0030,OP0007,T00390,ST009,SEATBELT_VIOLATION,LOW,0.5,DUMPING,,,,UNFASTENED,53,False
SE000466,2025-01-20 16:49:00,M0030,OP0007,T00390,ST009,UNSAFE_REVERSING,MEDIUM,7.0,REVERSING,,,,FASTENED,13,True
SE000467,2025-01-20 17:19:00,M0030,OP0007,T00390,ST009,PERSON_PROXIMITY,HIGH,1.4,DIGGING,1.9,,,FASTENED,41,True
SE000468,2025-01-20 17:47:00,M0030,OP0007,T00390,ST009,VEHICLE_PROXIMITY,HIGH,1.5,WORKING,,1.3,,FASTENED,58,True
SE000469,2025-01-20 18:32:00,M0030,OP0007,T00390,ST009,SEATBELT_VIOLATION,LOW,6.0,TRAVELING,,,,UNFASTENED,86,True
SE000470,2025-06-12 08:33:00,M0018,OP0012,T00391,ST014,SEATBELT_VIOLATION,MEDIUM,0.7,DIGGING,,,,UNFASTENED,114,True
SE000471,2025-06-12 08:55:00,M0018,OP0012,T00391,ST014,SEATBELT_VIOLATION,HIGH,0.8,LOADING,,,,UNFASTENED,146,True
SE000472,2025-02-24 07:31:00,M0042,OP0037,T00393,ST011,OBSTACLE_PROXIMITY,CRITICAL,6.8,REVERSING,,,1.4,FASTENED,47,True
SE000473,2025-02-24 08:16:00,M0042,OP0037,T00393,ST011,HARSH_BRAKING,LOW,7.5,TRAVELING,,,,FASTENED,9,True
SE000474,2025-05-22 11:55:00,M0021,OP0038,T00394,ST014,SEATBELT_VIOLATION,MEDIUM,0.9,WORKING,,,,UNFASTENED,98,True
SE000475,2025-05-22 13:07:00,M0021,OP0038,T00394,ST014,VEHICLE_PROXIMITY,LOW,14.4,TRAVELING,,6.6,,FASTENED,45,True
SE000476,2025-01-23 08:56:00,M0009,OP0052,T00395,ST004,OBSTACLE_PROXIMITY,HIGH,2.3,WORKING,,,2.0,FASTENED,26,True
SE000477,2025-01-23 12:09:00,M0009,OP0052,T00395,ST004,SEATBELT_VIOLATION,MEDIUM,0.5,LOADING,,,,UNFASTENED,32,False
SE000478,2025-01-23 12:25:00,M0009,OP0052,T00395,ST004,PERSON_PROXIMITY,MEDIUM,2.8,WORKING,4.4,,,FASTENED,41,True
SE000479,2025-06-15 15:52:00,M0030,OP0035,T00397,ST009,OBSTACLE_PROXIMITY,LOW,0.9,DIGGING,,,8.8,FASTENED,15,True
SE000480,2025-06-15 17:16:00,M0030,OP0035,T00397,ST009,PERSON_PROXIMITY,HIGH,2.1,LOADING,1.3,,,FASTENED,7,True
SE000481,2025-09-02 18:12:00,M0011,OP0050,T00398,ST003,OVERSPEED,MEDIUM,21.9,TRAVELING,,,,FASTENED,14,True
SE000482,2025-09-27 12:53:00,M0006,OP0041,T00406,ST010,PERSON_PROXIMITY,LOW,15.6,TRAVELING,5.9,,,FASTENED,58,True
SE000483,2025-09-27 13:49:00,M0006,OP0041,T00406,ST010,PERSON_PROXIMITY,LOW,2.7,DIGGING,8.6,,,FASTENED,5,True
SE000484,2025-09-27 15:07:00,M0006,OP0041,T00406,ST010,PERSON_PROXIMITY,HIGH,16.2,TRAVELING,1.4,,,FASTENED,18,True
SE000485,2025-09-27 15:55:00,M0006,OP0041,T00406,ST010,VEHICLE_PROXIMITY,LOW,2.8,DUMPING,,5.8,,FASTENED,59,True
SE000486,2025-08-22 08:30:00,M0027,OP0018,T00407,ST015,SEATBELT_VIOLATION,LOW,0.7,DIGGING,,,,UNFASTENED,72,True
SE000487,2025-08-22 09:23:00,M0027,OP0018,T00407,ST015,PERSON_PROXIMITY,LOW,0.7,DUMPING,5.6,,,FASTENED,50,True
SE000488,2025-08-14 10:22:00,M0001,OP0012,T00409,ST007,HARSH_BRAKING,LOW,2.1,REVERSING,,,,FASTENED,5,True
SE000489,2025-08-14 10:27:00,M0001,OP0012,T00409,ST007,UNSAFE_REVERSING,MEDIUM,3.7,REVERSING,,,,FASTENED,16,True
SE000490,2025-08-14 10:44:00,M0001,OP0012,T00409,ST007,SEATBELT_VIOLATION,HIGH,1.0,WORKING,,,,UNFASTENED,91,False
SE000491,2025-08-14 11:19:00,M0001,OP0012,T00409,ST007,SEATBELT_VIOLATION,LOW,2.5,REVERSING,,,,UNFASTENED,33,True
SE000492,2025-08-14 11:41:00,M0001,OP0012,T00409,ST007,SEATBELT_VIOLATION,LOW,2.9,DIGGING,,,,UNFASTENED,98,True
SE000493,2025-08-14 11:45:00,M0001,OP0012,T00409,ST007,SEATBELT_VIOLATION,HIGH,1.2,DIGGING,,,,UNFASTENED,56,False
SE000494,2025-08-14 12:43:00,M0001,OP0012,T00409,ST007,SEATBELT_VIOLATION,MEDIUM,2.4,LOADING,,,,UNFASTENED,128,False
SE000495,2025-03-07 07:24:00,M0042,OP0030,T00410,ST011,SEATBELT_VIOLATION,MEDIUM,1.1,REVERSING,,,,UNFASTENED,72,False
SE000496,2025-03-07 08:21:00,M0042,OP0030,T00410,ST011,SEATBELT_VIOLATION,MEDIUM,6.0,REVERSING,,,,UNFASTENED,106,True
SE000497,2025-03-07 09:47:00,M0042,OP0030,T00410,ST011,OVERSPEED,HIGH,13.3,TRAVELING,,,,FASTENED,18,False
SE000498,2025-03-07 10:19:00,M0042,OP0030,T00410,ST011,UNSAFE_REVERSING,LOW,0.5,REVERSING,,,,FASTENED,21,True
SE000499,2025-04-30 07:41:00,M0010,OP0012,T00412,ST012,SEATBELT_VIOLATION,MEDIUM,30.7,TRAVELING,,,,UNFASTENED,158,True
SE000500,2025-04-30 09:21:00,M0010,OP0012,T00412,ST012,SEATBELT_VIOLATION,MEDIUM,2.6,LOADING,,,,UNFASTENED,173,True
SE000501,2025-04-30 09:25:00,M0010,OP0012,T00412,ST012,SEATBELT_VIOLATION,MEDIUM,1.6,LOADING,,,,UNFASTENED,173,False
SE000502,2025-04-30 09:43:00,M0010,OP0012,T00412,ST012,VEHICLE_PROXIMITY,LOW,42.1,TRAVELING,,8.9,,FASTENED,47,True
SE000503,2025-09-07 08:21:00,M0001,OP0018,T00413,ST007,VEHICLE_PROXIMITY,LOW,1.4,WORKING,,8.0,,FASTENED,32,True
SE000504,2025-07-20 15:47:00,M0001,OP0036,T00415,ST007,SEATBELT_VIOLATION,MEDIUM,4.5,TRAVELING,,,,UNFASTENED,172,False
SE000505,2025-07-20 17:06:00,M0001,OP0036,T00415,ST007,SEATBELT_VIOLATION,LOW,0.6,WORKING,,,,UNFASTENED,39,True
SE000506,2025-01-19 12:59:00,M0025,OP0035,T00420,ST011,HARSH_BRAKING,LOW,10.7,TRAVELING,,,,FASTENED,7,True
SE000507,2025-02-04 09:34:00,M0019,OP0005,T00423,ST002,SEATBELT_VIOLATION,MEDIUM,1.7,LOADING,,,,UNFASTENED,161,True
SE000508,2025-04-20 07:20:00,M0004,OP0045,T00424,ST007,VEHICLE_PROXIMITY,MEDIUM,2.5,REVERSING,,3.0,,FASTENED,4,True
SE000509,2025-05-16 13:45:00,M0003,OP0007,T00426,ST013,OVERSPEED,HIGH,13.8,TRAVELING,,,,FASTENED,25,False
SE000510,2025-07-08 16:53:00,M0026,OP0049,T00431,ST015,SEATBELT_VIOLATION,HIGH,2.4,WORKING,,,,UNFASTENED,171,False
SE000511,2025-01-09 08:17:00,M0024,OP0039,T00432,ST004,SEATBELT_VIOLATION,MEDIUM,2.0,WORKING,,,,UNFASTENED,31,False
SE000512,2025-01-09 09:41:00,M0024,OP0039,T00432,ST004,OBSTACLE_PROXIMITY,MEDIUM,3.7,REVERSING,,,2.8,FASTENED,10,True
SE000513,2025-03-07 10:59:00,M0033,OP0011,T00435,ST001,VEHICLE_PROXIMITY,LOW,9.0,TRAVELING,,6.7,,FASTENED,34,True
SE000514,2025-03-07 11:19:00,M0033,OP0011,T00435,ST001,SEATBELT_VIOLATION,LOW,0.8,WORKING,,,,UNFASTENED,161,True
SE000515,2025-03-07 12:08:00,M0033,OP0011,T00435,ST001,PERSON_PROXIMITY,MEDIUM,2.9,TRAVELING,4.3,,,FASTENED,28,True
SE000516,2025-03-07 12:30:00,M0033,OP0011,T00435,ST001,OBSTACLE_PROXIMITY,LOW,0.0,WORKING,,,7.9,FASTENED,49,True
SE000517,2025-05-18 13:41:00,M0031,OP0032,T00440,ST002,SEATBELT_VIOLATION,MEDIUM,0.1,LOADING,,,,UNFASTENED,164,True
SE000518,2025-09-10 09:35:00,M0023,OP0016,T00442,ST009,SEATBELT_VIOLATION,LOW,1.9,WORKING,,,,UNFASTENED,144,False
SE000519,2025-09-10 11:03:00,M0023,OP0016,T00442,ST009,VEHICLE_PROXIMITY,LOW,11.9,TRAVELING,,7.0,,FASTENED,59,True
SE000520,2025-09-10 12:41:00,M0023,OP0016,T00442,ST009,VEHICLE_PROXIMITY,HIGH,0.4,WORKING,,1.4,,FASTENED,9,True
SE000521,2025-06-29 15:33:00,M0038,OP0045,T00445,ST004,SEATBELT_VIOLATION,HIGH,2.5,WORKING,,,,UNFASTENED,33,True
SE000522,2025-06-29 16:26:00,M0038,OP0045,T00445,ST004,HARSH_BRAKING,LOW,3.5,REVERSING,,,,FASTENED,8,True
SE000523,2025-06-29 16:47:00,M0038,OP0045,T00445,ST004,UNSAFE_REVERSING,LOW,5.7,REVERSING,,,,FASTENED,24,True
SE000524,2025-06-29 17:31:00,M0038,OP0045,T00445,ST004,SEATBELT_VIOLATION,MEDIUM,0.2,WORKING,,,,UNFASTENED,73,False
SE000525,2025-06-29 18:14:00,M0038,OP0045,T00445,ST004,SEATBELT_VIOLATION,LOW,0.6,WORKING,,,,UNFASTENED,10,True
SE000526,2025-06-10 15:22:00,M0017,OP0041,T00446,ST015,HARSH_BRAKING,LOW,9.9,TRAVELING,,,,FASTENED,5,True
SE000527,2025-01-17 14:46:00,M0007,OP0021,T00448,ST012,OBSTACLE_PROXIMITY,HIGH,2.5,REVERSING,,,2.0,FASTENED,8,False
