timestamp,machine_id,operator_id,task_id,site_id,engine_on,engine_rpm,engine_load_percent,engine_hours,machine_speed_kmh,fuel_level_percent,fuel_rate_lph,fuel_used_l,hydraulic_pressure_bar,coolant_temperature_c,operating_state,idle_duration_min,load_cycles,bucket_or_attachment_load_percent,seatbelt_status,nearest_person_distance_m,nearest_vehicle_distance_m,nearest_obstacle_distance_m
2025-02-23 08:36:00,M0018,OP0007,T00308,ST014,True,721,7.3,4370.35,0.0,83.3,1.54,8.49,21.8,78.1,IDLE,18.0,9,0.0,FASTENED,9.3,14.4,27.0
2025-02-23 08:37:00,M0018,OP0007,T00308,ST014,True,695,12.2,4370.37,0.0,83.3,1.84,8.52,50.9,71.9,IDLE,19.0,9,0.0,FASTENED,32.8,26.4,18.5
2025-02-23 08:38:00,M0018,OP0007,T00308,ST014,True,817,6.4,4370.38,0.0,83.3,5.2,8.6,41.4,79.1,IDLE,20.0,9,0.0,FASTENED,30.9,30.6,15.7
2025-02-23 08:39:00,M0018,OP0007,T00308,ST014,True,712,10.8,4370.4,0.0,83.3,3.33,8.66,27.2,72.2,IDLE,21.0,9,0.0,FASTENED,7.7,20.9,16.8
2025-02-23 08:40:00,M0018,OP0007,T00308,ST014,True,1759,39.2,4370.42,1.3,83.2,19.61,8.99,223.5,81.6,LOADING,21.0,9,74.3,FASTENED,27.6,47.6,14.7
2025-02-23 08:41:00,M0018,OP0007,T00308,ST014,True,1529,53.3,4370.43,1.4,83.2,8.49,9.13,220.3,90.5,LOADING,21.0,9,53.1,FASTENED,13.1,13.5,9.3
2025-02-23 08:42:00,M0018,OP0007,T00308,ST014,True,1635,60.8,4370.45,0.7,83.2,23.06,9.51,251.0,78.6,LOADING,21.0,9,57.9,FASTENED,36.4,24.1,19.0
2025-02-23 08:43:00,M0018,OP0007,T00308,ST014,True,1651,38.4,4370.47,0.6,83.1,20.77,9.86,244.6,92.1,LOADING,21.0,9,49.7,FASTENED,16.9,15.6,13.9
2025-02-23 08:44:00,M0018,OP0007,T00308,ST014,True,1713,100.0,4370.48,1.5,83.0,21.23,10.21,273.4,76.3,DIGGING,21.0,9,88.6,FASTENED,37.8,23.0,3.2
2025-02-23 08:45:00,M0018,OP0007,T00308,ST014,True,904,14.8,4370.5,0.0,83.0,2.96,10.26,20.6,76.6,IDLE,22.0,9,0.0,FASTENED,3.0,11.6,11.1
2025-02-23 08:46:00,M0018,OP0007,T00308,ST014,True,1714,74.0,4370.52,2.2,83.0,9.96,10.43,254.2,88.5,DIGGING,22.0,9,70.2,FASTENED,21.9,12.9,20.7
2025-02-23 08:47:00,M0018,OP0007,T00308,ST014,True,824,11.6,4370.53,0.0,83.0,4.99,10.51,34.1,73.2,IDLE,23.0,9,0.0,FASTENED,18.1,35.8,9.4
2025-02-23 08:48:00,M0018,OP0007,T00308,ST014,True,611,14.5,4370.55,0.0,83.0,4.27,10.58,39.9,83.7,IDLE,24.0,9,0.0,FASTENED,12.9,33.4,2.0
2025-02-23 08:49:00,M0018,OP0007,T00308,ST014,True,1639,72.0,4370.57,1.4,83.0,9.56,10.74,260.7,92.1,DUMPING,24.0,10,36.9,FASTENED,12.6,34.8,13.6
2025-02-23 08:50:00,M0018,OP0007,T00308,ST014,True,703,4.6,4370.58,0.0,82.9,4.38,10.81,34.8,81.6,IDLE,25.0,10,0.0,FASTENED,8.9,45.8,5.8
2025-02-23 08:51:00,M0018,OP0007,T00308,ST014,True,1625,64.9,4370.6,3.0,82.9,16.35,11.09,211.4,88.4,DUMPING,25.0,11,74.7,FASTENED,27.1,29.9,2.5
2025-02-23 08:52:00,M0018,OP0007,T00308,ST014,True,1803,93.9,4370.62,1.5,82.9,12.33,11.29,203.2,88.2,DUMPING,25.0,11,72.1,FASTENED,35.3,4.2,28.9
2025-02-23 08:53:00,M0018,OP0007,T00308,ST014,True,1491,35.0,4370.63,2.2,82.8,11.95,11.49,303.1,88.5,DUMPING,25.0,11,71.3,FASTENED,19.3,27.3,25.7
2025-02-23 08:54:00,M0018,OP0007,T00308,ST014,True,1841,67.7,4370.65,1.0,82.8,23.4,11.88,254.6,85.7,DIGGING,25.0,11,48.2,FASTENED,7.9,12.7,15.1
2025-02-23 08:55:00,M0018,OP0007,T00308,ST014,True,1601,65.2,4370.67,2.4,82.7,22.46,12.26,279.6,91.6,TRAVELING,25.0,11,0.0,FASTENED,15.6,34.5,17.3
2025-02-23 08:56:00,M0018,OP0007,T00308,ST014,True,1717,36.0,4370.68,2.1,82.7,13.78,12.49,287.7,92.9,TRAVELING,25.0,11,0.0,FASTENED,18.6,30.4,22.0
2025-02-23 08:57:00,M0018,OP0007,T00308,ST014,True,1478,69.0,4370.7,6.1,82.6,9.25,12.64,242.9,89.4,TRAVELING,25.0,11,0.0,FASTENED,12.6,31.6,19.9
2025-02-23 08:58:00,M0018,OP0007,T00308,ST014,True,1625,81.3,4370.72,4.2,82.6,21.2,12.99,254.6,94.7,TRAVELING,25.0,11,0.0,FASTENED,39.7,36.1,24.3
2025-02-23 08:59:00,M0018,OP0007,T00308,ST014,True,1588,74.4,4370.73,3.0,82.5,13.96,13.23,207.8,87.4,TRAVELING,25.0,11,0.0,FASTENED,34.6,16.9,31.4
2025-02-23 09:00:00,M0018,OP0007,T00308,ST014,True,894,11.6,4370.75,0.0,82.5,4.02,13.29,20.6,70.6,IDLE,26.0,11,0.0,FASTENED,30.7,43.2,16.6
2025-02-23 09:01:00,M0018,OP0007,T00308,ST014,True,1532,59.9,4370.77,2.9,82.5,12.16,13.5,271.2,89.6,TRAVELING,26.0,11,0.0,FASTENED,15.0,18.7,25.5
2025-02-23 09:02:00,M0018,OP0007,T00308,ST014,True,659,14.0,4370.78,0.0,82.5,4.37,13.57,52.8,73.7,IDLE,27.0,11,0.0,FASTENED,16.8,26.0,7.8
2025-02-23 09:03:00,M0018,OP0007,T00308,ST014,True,1742,80.5,4370.8,4.9,82.4,13.84,13.8,282.8,85.3,TRAVELING,27.0,11,0.0,FASTENED,23.8,29.2,18.9
2025-02-23 09:04:00,M0018,OP0007,T00308,ST014,True,1561,65.1,4370.82,6.4,82.4,8.63,13.94,233.2,86.6,TRAVELING,27.0,11,0.0,FASTENED,11.7,17.6,28.0
2025-02-23 09:05:00,M0018,OP0007,T00308,ST014,True,809,10.9,4370.83,0.0,82.4,3.51,14.0,29.4,71.3,IDLE,28.0,11,0.0,FASTENED,25.9,3.0,22.3
2025-02-23 09:06:00,M0018,OP0007,T00308,ST014,True,715,11.3,4370.85,0.0,82.4,1.75,14.03,47.1,70.1,WAITING,29.0,11,0.0,FASTENED,14.7,28.7,4.0
2025-02-23 09:07:00,M0018,OP0007,T00308,ST014,True,1698,45.2,4370.87,0.4,82.4,19.97,14.36,267.4,78.1,WORKING,29.0,11,0.0,FASTENED,3.0,23.7,30.7
2025-02-23 09:08:00,M0018,OP0007,T00308,ST014,True,1687,79.3,4370.88,1.3,82.3,28.41,14.84,238.4,83.4,WORKING,29.0,11,0.0,FASTENED,25.7,10.0,23.1
2025-02-23 09:09:00,M0018,OP0007,T00308,ST014,True,616,7.1,4370.9,0.0,82.3,3.14,14.89,26.2,69.1,IDLE,30.0,11,0.0,FASTENED,15.9,9.0,13.1
2025-02-23 09:10:00,M0018,OP0007,T00308,ST014,True,1817,69.2,4370.92,0.2,82.2,9.51,15.05,270.5,80.8,WORKING,30.0,11,0.0,FASTENED,39.2,43.9,21.6
2025-02-23 09:11:00,M0018,OP0007,T00308,ST014,True,1737,67.4,4370.93,0.9,82.2,23.19,15.43,258.0,78.6,WORKING,30.0,11,0.0,FASTENED,16.3,38.2,17.0
2025-02-23 09:12:00,M0018,OP0007,T00308,ST014,True,598,11.7,4370.95,0.0,82.2,4.18,15.5,49.1,79.2,IDLE,31.0,11,0.0,FASTENED,33.6,7.7,21.3
2025-02-23 09:13:00,M0018,OP0007,T00308,ST014,True,676,12.3,4370.97,0.0,82.2,3.59,15.56,23.0,65.2,WAITING,32.0,11,0.0,FASTENED,29.8,21.3,23.4
2025-02-23 09:14:00,M0018,OP0007,T00308,ST014,True,1930,66.7,4370.98,2.8,82.1,25.78,15.99,248.3,82.7,DUMPING,32.0,11,70.1,FASTENED,6.2,35.6,10.3
2025-02-23 09:15:00,M0018,OP0007,T00308,ST014,True,1537,41.5,4371.0,0.1,82.1,10.14,16.16,221.4,92.4,DUMPING,32.0,11,70.8,FASTENED,3.0,15.2,20.6
2025-02-23 09:16:00,M0018,OP0007,T00308,ST014,True,684,3.7,4371.02,0.0,82.0,4.42,16.24,22.5,88.1,IDLE,33.0,11,0.0,FASTENED,12.2,16.3,8.3
2025-02-23 09:17:00,M0018,OP0007,T00308,ST014,True,641,12.1,4371.03,0.0,82.0,4.43,16.31,22.2,85.1,IDLE,34.0,11,0.0,FASTENED,20.9,47.1,12.9
2025-02-23 09:18:00,M0018,OP0007,T00308,ST014,True,814,2.7,4371.05,0.0,82.0,4.34,16.38,25.4,76.4,IDLE,35.0,11,0.0,FASTENED,33.4,15.6,10.2
2025-02-23 09:19:00,M0018,OP0007,T00308,ST014,True,1515,39.1,4371.07,0.7,82.0,23.53,16.77,252.4,88.6,DIGGING,35.0,12,97.8,FASTENED,21.1,30.7,9.8
2025-02-23 09:20:00,M0018,OP0007,T00308,ST014,True,772,4.8,4371.08,0.0,81.9,2.76,16.82,21.4,85.6,IDLE,36.0,12,0.0,FASTENED,3.0,28.1,19.2
2025-02-23 09:21:00,M0018,OP0007,T00308,ST014,True,1407,84.6,4371.1,5.7,81.9,19.94,17.15,252.2,80.0,TRAVELING,36.0,12,,FASTENED,26.7,29.0,15.6
2025-02-23 09:22:00,M0018,OP0007,T00308,ST014,True,1892,68.9,4371.12,4.8,81.8,20.32,17.49,256.1,86.2,TRAVELING,36.0,12,0.0,FASTENED,39.6,52.5,21.7
2025-02-23 09:23:00,M0018,OP0007,T00308,ST014,True,1678,29.8,4371.13,1.0,81.8,19.63,17.82,275.9,87.6,LOADING,36.0,13,100.0,FASTENED,21.8,41.0,23.8
2025-02-23 09:24:00,M0018,OP0007,T00308,ST014,True,1713,56.8,4371.15,2.0,81.8,8.51,17.96,260.5,81.8,LOADING,36.0,14,96.0,FASTENED,26.5,9.9,15.8
2025-02-23 09:25:00,M0018,OP0007,T00308,ST014,True,1503,45.5,4371.17,2.0,81.7,19.62,18.29,229.3,92.5,LOADING,36.0,14,82.2,FASTENED,37.7,15.4,8.6
2025-02-23 09:26:00,M0018,OP0007,T00308,ST014,True,917,13.1,4371.18,0.0,81.7,3.37,18.34,56.5,84.8,IDLE,37.0,14,0.0,FASTENED,32.4,22.0,17.7
2025-02-23 09:27:00,M0018,OP0007,T00308,ST014,True,940,9.3,4371.2,0.0,81.7,1.62,18.37,21.2,80.4,IDLE,38.0,14,0.0,FASTENED,24.7,25.1,26.1
2025-02-23 09:28:00,M0018,OP0007,T00308,ST014,True,1829,68.6,4371.22,0.7,81.6,17.99,18.67,273.9,89.3,WORKING,38.0,14,0.0,FASTENED,18.0,21.4,30.7
2025-02-23 09:29:00,M0018,OP0007,T00308,ST014,True,1638,67.3,4371.23,2.8,81.6,19.33,18.99,206.6,95.3,DIGGING,38.0,15,66.1,FASTENED,29.7,25.2,19.0
2025-02-23 09:30:00,M0018,OP0007,T00308,ST014,True,1631,71.7,4371.25,1.1,81.5,16.93,19.27,258.6,90.1,DIGGING,38.0,16,55.0,FASTENED,19.4,30.7,27.3
2025-02-23 09:31:00,M0018,OP0007,T00308,ST014,True,1583,79.0,4371.27,8.3,81.5,22.97,19.66,271.9,106.1,REVERSING,38.0,16,0.0,FASTENED,12.4,35.9,15.0
2025-02-23 09:32:00,M0018,OP0007,T00308,ST014,True,1754,65.5,4371.28,5.7,81.4,19.46,19.98,305.7,90.3,TRAVELING,38.0,16,0.0,FASTENED,19.2,25.6,16.8
2025-02-23 09:33:00,M0018,OP0007,T00308,ST014,True,1684,59.2,4371.3,6.1,81.4,7.28,20.1,259.3,80.2,TRAVELING,38.0,16,0.0,FASTENED,16.9,13.9,17.8
2025-02-23 09:34:00,M0018,OP0007,T00308,ST014,True,1541,,4371.32,3.3,81.3,20.27,20.44,259.3,88.3,TRAVELING,38.0,16,0.0,FASTENED,16.0,38.5,16.8
2025-02-23 09:35:00,M0018,OP0007,T00308,ST014,True,1849,67.9,4371.33,0.0,81.3,14.47,20.68,253.6,88.9,DIGGING,38.0,17,83.7,FASTENED,6.3,27.9,12.2
2025-02-23 09:36:00,M0018,OP0007,T00308,ST014,True,1536,80.2,4371.35,0.4,81.2,30.69,21.19,260.5,80.7,DIGGING,38.0,18,46.4,FASTENED,20.5,52.1,25.9
2025-02-23 09:37:00,M0018,OP0007,T00308,ST014,True,1515,62.7,4371.37,2.2,81.2,18.16,21.5,304.5,97.6,DIGGING,38.0,18,67.5,FASTENED,17.8,25.0,16.9
2025-02-23 09:38:00,M0018,OP0007,T00308,ST014,True,1674,93.3,4371.38,1.2,81.1,17.16,21.78,192.9,93.2,DIGGING,38.0,18,62.1,FASTENED,22.5,20.4,17.4
2025-02-23 09:39:00,M0018,OP0007,T00308,ST014,True,1799,73.2,4371.4,2.4,81.1,9.71,21.94,248.8,89.5,DIGGING,38.0,19,60.9,FASTENED,21.3,33.1,2.0
2025-02-23 09:40:00,M0018,OP0007,T00308,ST014,True,1518,71.7,4371.42,2.3,81.0,19.0,22.26,274.6,91.7,LOADING,38.0,20,63.1,FASTENED,37.3,29.0,22.6
2025-02-23 09:41:00,M0018,OP0007,T00308,ST014,True,619,5.1,4371.43,0.0,81.0,3.74,22.32,54.9,72.1,IDLE,39.0,20,0.0,FASTENED,3.0,15.7,8.2
2025-02-23 09:42:00,M0018,OP0007,T00308,ST014,True,795,14.3,4371.45,0.0,81.0,4.29,22.39,59.6,,IDLE,40.0,20,0.0,FASTENED,26.9,40.5,8.9
2025-02-23 09:43:00,M0018,OP0007,T00308,ST014,True,1433,27.2,4371.47,0.9,81.0,10.25,22.57,252.7,94.5,DIGGING,40.0,20,88.5,FASTENED,33.9,27.1,6.5
2025-02-23 09:44:00,M0018,OP0007,T00308,ST014,True,1519,100.0,4371.48,2.4,81.0,9.2,22.72,251.3,85.0,DIGGING,40.0,20,74.3,FASTENED,20.2,26.9,21.2
2025-02-23 09:45:00,M0018,OP0007,T00308,ST014,True,1644,98.9,4371.5,1.6,80.9,22.26,23.09,283.8,81.9,DUMPING,40.0,21,94.4,FASTENED,33.4,30.9,41.5
2025-02-23 09:46:00,M0018,OP0007,T00308,ST014,True,734,4.2,4371.52,0.0,80.9,1.54,23.12,20.8,79.9,IDLE,41.0,21,0.0,FASTENED,33.3,17.2,12.6
2025-02-23 09:47:00,M0018,OP0007,T00308,ST014,True,655,6.8,4371.53,0.0,80.9,3.92,23.18,,82.2,IDLE,42.0,21,0.0,FASTENED,36.9,3.0,14.4
2025-02-23 09:48:00,M0018,OP0007,T00308,ST014,True,1486,37.3,4371.55,0.0,80.8,23.38,23.57,264.3,87.3,DUMPING,42.0,21,61.7,FASTENED,33.8,18.1,25.2
2025-02-23 09:49:00,M0018,OP0007,T00308,ST014,True,1660,52.0,4371.57,2.8,80.8,9.94,23.74,239.4,92.9,DUMPING,42.0,21,62.8,FASTENED,36.5,22.2,21.2
2025-02-23 09:50:00,M0018,OP0007,T00308,ST014,True,1658,68.2,4371.58,2.6,80.7,23.57,24.13,286.5,94.6,DUMPING,42.0,21,41.6,FASTENED,25.5,43.1,22.6
2025-02-23 09:51:00,M0018,OP0007,T00308,ST014,True,1672,42.1,4371.6,2.7,80.7,14.73,24.37,211.3,88.7,WORKING,42.0,21,0.0,FASTENED,11.4,37.5,22.8
2025-02-23 09:52:00,M0018,OP0007,T00308,ST014,True,1762,61.3,4371.62,0.5,80.6,21.17,24.73,244.8,89.0,WORKING,42.0,21,0.0,FASTENED,17.9,3.7,23.5
2025-02-23 09:53:00,M0018,OP0007,T00308,ST014,True,1720,40.4,4371.63,0.4,80.6,24.35,25.13,213.4,90.7,WORKING,42.0,21,0.0,FASTENED,37.3,32.3,23.7
2025-02-23 09:54:00,M0018,OP0007,T00308,ST014,True,602,4.3,4371.65,0.0,80.6,2.04,25.17,,86.2,IDLE,43.0,21,0.0,FASTENED,3.0,67.4,26.8
2025-02-23 09:55:00,M0018,OP0007,T00308,ST014,True,777,11.0,4371.67,0.0,80.6,1.44,25.19,50.3,85.8,IDLE,44.0,21,0.0,FASTENED,26.8,29.7,17.3
2025-02-23 09:56:00,M0018,OP0007,T00308,ST014,True,1489,67.2,4371.68,2.5,80.5,13.49,25.42,261.0,88.8,DIGGING,44.0,21,77.8,FASTENED,17.6,26.6,12.5
2025-02-23 09:57:00,M0018,OP0007,T00308,ST014,True,1516,64.1,4371.7,2.9,80.4,27.5,25.87,276.3,87.8,DIGGING,44.0,21,77.9,FASTENED,28.4,49.7,32.5
2025-02-23 09:58:00,M0018,OP0007,T00308,ST014,True,654,13.4,4371.72,0.0,80.4,2.37,25.91,30.2,70.9,IDLE,45.0,21,0.0,FASTENED,5.0,37.6,8.4
2025-02-23 09:59:00,M0018,OP0007,T00308,ST014,True,661,8.1,4371.73,0.0,80.4,5.12,26.0,40.2,66.6,IDLE,46.0,21,0.0,FASTENED,21.6,37.8,22.9
2025-02-23 10:00:00,M0018,OP0007,T00308,ST014,True,788,12.5,4371.75,0.0,80.4,5.02,26.08,43.3,84.8,IDLE,47.0,21,0.0,FASTENED,21.3,19.6,19.1
2025-02-23 10:01:00,M0018,OP0007,T00308,ST014,True,839,12.9,4371.77,0.0,80.4,2.01,26.12,28.4,76.1,IDLE,48.0,21,0.0,FASTENED,26.3,27.0,15.2
2025-02-23 10:02:00,M0018,OP0007,T00308,ST014,True,1374,66.2,4371.78,0.5,80.3,24.68,26.53,242.4,95.2,DIGGING,48.0,21,88.2,FASTENED,31.0,39.4,23.7
2025-02-23 10:03:00,M0018,OP0007,T00308,ST014,True,1683,66.6,4371.8,3.4,80.3,15.79,26.79,270.9,80.5,TRAVELING,48.0,21,0.0,FASTENED,31.0,35.1,17.7
2025-02-23 10:04:00,M0018,OP0007,T00308,ST014,True,1958,80.8,4371.82,4.6,80.3,12.64,27.0,258.5,89.2,TRAVELING,48.0,21,0.0,FASTENED,18.9,30.6,13.2
2025-02-23 10:05:00,M0018,OP0007,T00308,ST014,True,1582,72.2,4371.83,4.2,80.2,30.03,27.5,170.1,86.7,TRAVELING,48.0,21,0.0,FASTENED,25.3,24.9,27.3
2025-02-23 10:06:00,M0018,OP0007,T00308,ST014,True,861,15.0,4371.85,0.0,80.2,2.12,27.54,49.3,79.5,IDLE,49.0,21,0.0,FASTENED,14.2,37.7,25.8
2025-02-23 10:07:00,M0018,OP0007,T00308,ST014,True,1614,41.8,4371.87,2.5,80.1,23.22,27.92,216.6,89.1,LOADING,49.0,22,52.6,FASTENED,18.3,26.6,21.9
2025-02-23 10:08:00,M0018,OP0007,T00308,ST014,True,1485,43.8,4371.88,0.9,80.1,15.58,28.18,253.9,82.1,LOADING,49.0,22,97.8,FASTENED,21.5,11.0,9.4
2025-02-23 10:09:00,M0018,OP0007,T00308,ST014,True,1619,54.6,4371.9,2.5,80.0,15.48,28.44,294.8,78.2,LOADING,49.0,22,51.3,FASTENED,35.1,17.2,38.4
2025-02-23 10:10:00,M0018,OP0007,T00308,ST014,True,1766,73.4,4371.92,2.1,80.0,16.85,28.72,299.9,89.6,LOADING,49.0,22,,FASTENED,33.4,45.2,15.1
2025-02-23 10:11:00,M0018,OP0007,T00308,ST014,True,1398,85.6,4371.93,0.6,79.9,12.94,28.94,254.1,76.9,LOADING,49.0,23,84.8,FASTENED,24.5,23.3,8.9
2025-02-23 10:12:00,M0018,OP0007,T00308,ST014,True,728,10.2,4371.95,0.0,79.9,1.56,28.96,52.0,82.0,IDLE,50.0,23,0.0,FASTENED,18.8,11.4,16.2
2025-02-23 10:13:00,M0018,OP0007,T00308,ST014,True,1747,74.2,4371.97,1.7,79.9,26.27,29.4,257.6,91.9,LOADING,50.0,23,39.5,FASTENED,11.3,15.9,24.6
2025-02-23 10:14:00,M0018,OP0007,T00308,ST014,True,1567,33.5,4371.98,2.7,79.8,14.32,29.64,238.6,,LOADING,50.0,23,92.4,FASTENED,37.3,45.3,27.7
2025-02-23 10:15:00,M0018,OP0007,T00308,ST014,True,1792,78.8,4372.0,0.3,79.8,17.74,29.94,249.4,88.6,LOADING,50.0,24,28.1,FASTENED,37.4,26.5,13.2
2025-02-23 10:16:00,M0018,OP0007,T00308,ST014,True,1532,25.0,4372.02,0.5,79.7,13.9,30.17,239.1,88.5,LOADING,50.0,25,64.7,FASTENED,21.2,27.9,7.0
2025-02-23 10:17:00,M0018,OP0007,T00308,ST014,True,1373,57.8,4372.03,2.7,79.7,17.54,30.46,247.6,87.0,LOADING,50.0,26,74.3,FASTENED,36.7,34.6,27.1
2025-02-23 10:18:00,M0018,OP0007,T00308,ST014,True,1742,40.4,4372.05,2.4,79.7,7.77,30.59,284.4,91.2,LOADING,50.0,27,73.8,FASTENED,16.8,58.1,27.9
2025-02-23 10:19:00,M0018,OP0007,T00308,ST014,True,682,11.5,4372.07,0.0,79.7,1.61,30.62,55.1,76.2,IDLE,51.0,27,0.0,FASTENED,29.1,33.3,23.6
2025-02-23 10:20:00,M0018,OP0007,T00308,ST014,True,698,7.8,4372.08,0.0,79.6,4.15,30.69,44.9,82.1,IDLE,52.0,27,0.0,FASTENED,23.7,26.1,17.7
2025-02-23 10:21:00,M0018,OP0007,T00308,ST014,True,705,8.9,4372.1,0.0,79.6,2.82,30.73,49.5,75.6,IDLE,53.0,27,0.0,FASTENED,23.6,19.7,12.6
2025-02-23 10:22:00,M0018,OP0007,T00308,ST014,True,887,9.8,4372.12,0.0,79.6,2.31,30.77,,78.8,IDLE,54.0,27,0.0,FASTENED,22.1,16.3,13.6
2025-02-23 10:23:00,M0018,OP0007,T00308,ST014,True,718,8.4,4372.13,0.0,79.6,4.04,30.84,33.3,91.9,IDLE,55.0,27,0.0,FASTENED,3.0,4.8,3.0
2025-02-23 10:24:00,M0018,OP0007,T00308,ST014,True,1848,54.9,4372.15,2.9,79.6,23.68,31.23,293.1,86.8,DUMPING,55.0,28,76.8,FASTENED,24.3,39.5,14.5
2025-02-23 10:25:00,M0018,OP0007,T00308,ST014,True,1642,64.7,4372.17,0.3,79.5,24.98,31.65,214.5,87.1,WORKING,55.0,28,0.0,FASTENED,9.3,47.4,2.0
2025-02-23 10:26:00,M0018,OP0007,T00308,ST014,True,1565,55.6,4372.18,1.0,79.4,16.08,31.92,292.4,92.3,DUMPING,55.0,28,87.3,FASTENED,18.5,6.0,11.0
2025-02-23 10:27:00,M0018,OP0007,T00308,ST014,True,1695,63.4,4372.2,5.3,79.4,26.37,32.36,320.8,84.4,TRAVELING,55.0,28,0.0,FASTENED,15.9,22.1,14.9
2025-02-23 10:28:00,M0018,OP0007,T00308,ST014,True,886,4.8,4372.22,0.0,79.4,2.03,32.39,34.4,82.0,IDLE,56.0,28,0.0,FASTENED,27.6,3.0,11.6
2025-02-23 10:29:00,M0018,OP0007,T00308,ST014,True,1644,,4372.23,2.9,79.3,17.72,32.69,208.4,96.6,DIGGING,56.0,28,74.1,FASTENED,3.0,21.4,12.3
2025-02-23 10:30:00,M0018,OP0007,T00308,ST014,True,1779,69.7,4372.25,1.7,79.3,22.1,33.05,269.3,91.0,DIGGING,56.0,28,83.8,FASTENED,19.0,19.8,20.2
2025-02-23 10:31:00,M0018,OP0007,T00308,ST014,True,1710,32.4,4372.27,0.7,79.2,19.12,33.37,229.0,87.9,DIGGING,56.0,28,72.5,FASTENED,25.6,28.9,33.3
2025-02-23 10:32:00,M0018,OP0007,T00308,ST014,True,1438,17.0,4372.28,2.6,79.2,8.36,33.51,283.2,,DIGGING,56.0,29,41.8,FASTENED,26.8,39.1,27.6
2025-02-23 10:33:00,M0018,OP0007,T00308,ST014,True,1784,67.1,4372.3,1.5,79.1,13.9,33.74,240.6,93.9,DIGGING,56.0,30,58.5,FASTENED,20.9,13.0,21.6
2025-02-23 10:34:00,M0018,OP0007,T00308,ST014,True,1692,41.3,4372.32,0.9,79.1,9.26,33.9,262.1,84.1,DIGGING,56.0,30,73.2,FASTENED,16.5,30.0,11.3
2025-02-23 10:35:00,M0018,OP0007,T00308,ST014,True,1648,55.9,4372.33,0.8,79.1,9.51,34.06,245.7,86.3,DUMPING,56.0,31,79.3,FASTENED,37.5,28.3,30.8
2025-02-23 10:36:00,M0018,OP0007,T00308,ST014,True,1712,70.8,4372.35,0.5,79.0,17.61,34.35,278.6,102.1,DUMPING,56.0,32,66.8,FASTENED,14.2,37.0,14.6
2025-02-23 10:37:00,M0018,OP0007,T00308,ST014,True,801,3.9,4372.37,0.0,79.0,1.82,34.38,27.8,78.7,WAITING,57.0,32,0.0,FASTENED,22.0,20.5,28.2
2025-02-23 10:38:00,M0018,OP0007,T00308,ST014,True,686,11.4,4372.38,0.0,79.0,3.36,34.44,30.9,85.7,IDLE,58.0,32,0.0,FASTENED,47.0,27.7,11.3
2025-02-23 10:39:00,M0018,OP0007,T00308,ST014,True,1624,74.5,4372.4,0.5,79.0,15.84,34.7,193.1,92.5,DIGGING,58.0,32,63.3,FASTENED,34.0,31.7,16.5
2025-02-23 10:40:00,M0018,OP0007,T00308,ST014,True,687,7.4,4372.42,0.0,79.0,2.78,34.75,52.8,,IDLE,59.0,32,0.0,FASTENED,31.4,45.3,2.0
2025-02-23 10:41:00,M0018,OP0007,T00308,ST014,True,691,4.3,4372.43,0.0,79.0,3.88,34.81,37.2,68.3,IDLE,60.0,32,0.0,FASTENED,33.9,22.8,24.6
2025-02-23 10:42:00,M0018,OP0007,T00308,ST014,True,928,4.3,4372.45,0.0,79.0,4.26,34.88,21.7,84.5,IDLE,61.0,32,0.0,FASTENED,21.5,42.9,5.8
2025-02-23 10:43:00,M0018,OP0007,T00308,ST014,True,1621,56.9,4372.47,0.6,78.9,14.39,35.12,244.7,91.4,WORKING,61.0,32,0.0,FASTENED,26.9,45.8,19.3
2025-02-23 10:44:00,M0018,OP0007,T00308,ST014,True,1628,53.5,4372.48,0.2,78.9,21.73,35.48,216.9,91.8,WORKING,61.0,32,0.0,FASTENED,24.8,27.1,20.0
2025-02-23 10:45:00,M0018,OP0007,T00308,ST014,True,1832,79.0,4372.5,0.3,78.8,26.14,35.92,207.3,99.8,WORKING,61.0,32,0.0,FASTENED,21.1,11.2,2.0
2025-02-23 10:46:00,M0018,OP0007,T00308,ST014,True,1808,70.6,4372.52,0.1,78.7,22.11,36.29,250.8,81.6,WORKING,61.0,32,0.0,FASTENED,26.5,25.6,2.0
2025-02-23 10:47:00,M0018,OP0007,T00308,ST014,True,1605,14.8,4372.53,0.4,78.7,14.45,36.53,322.3,97.0,WORKING,61.0,32,0.0,FASTENED,36.7,31.6,21.8
2025-02-23 10:48:00,M0018,OP0007,T00308,ST014,True,1821,80.9,4372.55,2.8,78.7,8.71,36.68,226.2,85.7,WORKING,61.0,32,0.0,FASTENED,33.3,28.3,2.0
2025-02-23 10:49:00,M0018,OP0007,T00308,ST014,True,1525,93.0,4372.57,0.9,78.6,29.49,37.17,215.1,87.9,WORKING,61.0,32,0.0,FASTENED,34.9,34.8,21.7
2025-02-23 10:50:00,M0018,OP0007,T00308,ST014,True,1572,49.0,4372.58,2.4,78.5,11.12,37.35,270.9,86.5,WORKING,61.0,32,0.0,FASTENED,28.9,21.9,23.6
2025-02-23 10:51:00,M0018,OP0007,T00308,ST014,True,724,11.6,4372.6,0.0,78.5,2.48,37.39,43.2,77.4,WAITING,62.0,32,0.0,FASTENED,35.1,38.2,9.5
