timestamp,operator_id,machine_id,task_id,idle_ratio,average_rpm,max_rpm,average_speed,hard_braking_count,rapid_acceleration_count,reverse_count,seatbelt_violation_count,proximity_event_count,fuel_efficiency,task_efficiency,behavior_score
2025-05-24 10:00:00,OP0024,M0011,,0.122,1754.0,1969.0,3.3,0,1,4,0,0,6.87,0.737,93.4
2025-05-24 11:41:00,OP0040,M0007,T00686,0.25,1680.0,2342.0,2.5,0,0,16,0,1,8.98,,52.0
2025-05-24 12:00:00,OP0020,M0032,,0.226,1885.0,2146.0,3.8,1,1,5,1,0,28.12,0.455,70.1
2025-05-24 12:00:00,OP0009,M0019,,0.245,1879.0,2229.0,1.9,1,1,10,2,0,4.34,0.635,59.0
2025-05-24 12:00:00,OP0025,M0025,,0.176,1941.0,2110.0,9.3,1,0,4,0,1,16.13,0.991,81.7
2025-05-24 12:00:00,OP0007,M0017,,0.284,1734.0,1838.0,12.3,0,0,2,1,1,17.92,0.551,61.6
2025-05-24 13:00:00,OP0022,M0014,,0.039,1767.0,1996.0,13.4,2,1,7,0,0,15.82,0.846,90.6
2025-05-24 13:00:00,OP0036,M0014,,0.077,2295.0,2408.0,17.9,1,1,8,1,0,21.07,0.385,78.9
2025-05-24 14:00:00,OP0043,M0019,,0.033,1827.0,2109.0,5.4,0,0,3,0,0,4.45,0.972,100.0
2025-05-24 14:07:00,OP0015,M0039,T00835,0.346,1245.0,1808.0,1.2,0,0,10,1,0,11.64,,67.1
2025-05-24 15:00:00,OP0012,M0041,,0.256,2353.0,2482.0,3.8,2,1,8,1,0,4.75,1.011,58.2
2025-05-24 15:58:00,OP0004,M0006,T00783,0.205,1828.0,2601.0,2.6,0,0,1,0,0,9.03,,93.8
2025-05-25 06:00:00,OP0037,M0039,,0.171,2402.0,2600.0,3.9,0,0,8,0,2,8.36,0.685,67.9
2025-05-25 06:00:00,OP0040,M0039,,0.139,1928.0,2269.0,1.2,0,3,12,0,0,6.65,0.664,69.6
2025-05-25 08:33:00,OP0009,M0023,T00414,0.325,1495.0,2242.0,3.2,0,0,13,0,0,13.11,,68.0
2025-05-25 09:00:00,OP0003,M0007,,0.199,1836.0,2149.0,2.0,0,3,4,0,0,6.3,0.58,88.3
2025-05-25 09:00:00,OP0044,M0016,,0.124,2486.0,2600.0,5.3,3,0,4,0,0,7.78,0.977,83.1
2025-05-25 09:00:00,OP0040,M0020,,0.04,1877.0,2205.0,3.8,0,2,8,0,0,7.21,0.592,89.5
2025-05-25 10:00:00,OP0022,M0011,,0.02,2050.0,2283.0,11.2,0,0,4,0,0,7.45,0.909,93.4
2025-05-25 11:00:00,OP0034,M0036,,0.236,1600.0,1884.0,5.8,0,1,6,0,1,12.58,0.889,68.5
2025-05-25 12:28:00,OP0024,M0004,T00434,0.328,1529.0,2258.0,4.7,0,1,18,0,0,10.14,,65.8
2025-05-25 13:00:00,OP0010,M0023,,0.148,2037.0,2336.0,2.2,0,1,7,1,0,15.37,0.831,79.1
2025-05-25 13:00:00,OP0049,M0019,,0.29,2132.0,2378.0,10.4,3,1,7,1,0,11.42,0.692,59.5
2025-05-25 13:00:00,OP0022,M0013,,0.112,2120.0,2239.0,5.0,1,0,4,0,0,11.39,0.698,93.8
2025-05-25 13:36:00,OP0003,M0027,T00521,0.208,1453.0,1960.0,1.6,0,0,11,0,0,14.3,,79.4
2025-05-25 14:00:00,OP0032,M0016,,0.169,2083.0,2402.0,6.7,0,0,7,0,0,7.29,0.981,91.3
2025-05-25 14:00:00,OP0030,M0035,,0.129,1814.0,2178.0,6.6,0,2,7,1,0,10.46,0.664,79.2
2025-05-25 14:00:00,OP0016,M0023,,0.222,2419.0,2600.0,12.1,0,0,8,0,2,10.46,0.729,63.4
2025-05-26 07:00:00,OP0046,M0042,,0.216,1666.0,1858.0,6.9,1,2,8,0,0,18.21,0.667,74.4
2025-05-26 07:00:00,OP0011,M0025,,0.199,2028.0,2166.0,8.6,0,1,9,0,4,14.69,0.43,39.1
2025-05-26 07:00:00,OP0035,M0022,,0.092,1657.0,1982.0,15.2,0,1,8,0,0,12.88,1.114,87.5
2025-05-26 07:00:00,OP0028,M0035,,0.239,1461.0,1632.0,3.2,0,1,4,0,0,8.36,0.948,78.5
2025-05-26 07:00:00,OP0039,M0029,,0.064,1318.0,1583.0,3.4,0,1,6,1,0,23.75,0.66,83.8
2025-05-26 08:00:00,OP0011,M0021,,0.25,1783.0,2109.0,12.4,0,2,7,0,0,9.1,0.599,75.5
2025-05-26 08:00:00,OP0033,M0012,,0.105,1761.0,2055.0,14.5,1,1,10,0,0,20.98,0.958,80.9
2025-05-26 08:27:00,OP0016,M0040,T00371,0.233,1783.0,2552.0,2.9,0,0,32,1,1,16.68,,37.9
2025-05-26 09:00:00,OP0042,M0005,,0.01,1614.0,1723.0,14.2,1,1,4,1,1,19.98,0.786,77.9
2025-05-26 10:00:00,OP0020,M0029,,0.283,1713.0,2011.0,2.2,0,0,6,1,1,20.56,0.705,68.2
2025-05-26 11:00:00,OP0034,M0027,,0.194,1438.0,1739.0,1.4,0,1,12,0,0,24.33,0.682,80.4
2025-05-26 12:00:00,OP0046,M0041,,0.284,1873.0,2154.0,7.0,3,2,6,4,0,10.75,0.677,33.9
2025-05-26 12:14:00,OP0014,M0029,T00808,0.312,1377.0,1928.0,2.5,0,0,17,0,1,17.11,,61.0
2025-05-26 13:00:00,OP0005,M0021,,0.224,1867.0,1986.0,2.4,0,0,3,0,0,9.74,0.736,88.6
2025-05-26 13:13:00,OP0055,M0018,T00261,0.175,1593.0,2129.0,1.9,0,0,33,2,0,16.58,,37.4
2025-05-26 14:00:00,OP0007,M0014,,0.145,1672.0,1855.0,12.5,1,0,1,0,0,25.84,0.611,81.3
2025-05-26 15:00:00,OP0012,M0023,,0.165,1916.0,2080.0,2.0,0,1,9,0,0,22.31,0.692,90.5
2025-05-26 15:00:00,OP0033,M0013,,0.06,1591.0,1968.0,8.5,2,1,8,0,1,9.56,0.91,68.3
2025-05-27 06:00:00,OP0047,M0001,,0.019,2351.0,2600.0,1.2,3,1,8,1,0,9.23,0.759,75.2
2025-05-27 06:00:00,OP0032,M0018,,0.115,1926.0,2314.0,4.7,0,0,5,1,0,19.88,0.968,83.5
2025-05-27 06:00:00,OP0051,M0020,,0.191,1707.0,2005.0,8.7,2,0,8,0,0,9.67,0.897,78.4
2025-05-27 06:13:00,OP0053,M0023,T00392,0.196,2431.0,3391.0,2.7,0,0,22,0,0,21.51,,68.1
2025-05-27 06:16:00,OP0016,M0039,T00806,0.312,1561.0,2330.0,1.3,0,1,2,2,1,15.46,,55.4
2025-05-27 07:00:00,OP0051,M0013,,0.143,1776.0,1938.0,3.4,3,0,7,0,0,8.01,0.769,82.3
2025-05-27 07:00:00,OP0025,M0035,,0.148,1927.0,2028.0,6.1,2,0,3,0,0,14.0,1.004,78.3
2025-05-27 08:00:00,OP0049,M0037,,0.304,2040.0,2303.0,7.1,0,0,6,0,0,7.87,0.829,84.0
2025-05-27 09:00:00,OP0055,M0010,,0.217,1728.0,1986.0,1.7,1,1,6,1,0,17.39,0.871,74.1
2025-05-27 09:00:00,OP0038,M0010,,0.145,1945.0,2061.0,16.9,0,0,11,0,0,31.85,0.536,86.8
2025-05-27 09:00:00,OP0054,M0006,,0.112,2402.0,2503.0,9.2,2,0,3,0,0,4.45,0.797,85.3
2025-05-27 10:00:00,OP0046,M0036,,0.161,1421.0,1776.0,6.0,2,2,4,0,0,17.31,0.493,80.0
2025-05-27 10:00:00,OP0020,M0019,,0.204,1935.0,2301.0,11.6,1,2,9,2,0,8.77,0.489,59.5
2025-05-27 11:00:00,OP0003,M0011,,0.188,2038.0,2355.0,2.2,0,1,4,0,0,8.56,0.7,88.4
2025-05-27 13:00:00,OP0043,M0013,,0.01,1759.0,2014.0,9.3,0,0,5,1,0,10.22,1.003,92.4
2025-05-27 14:00:00,OP0053,M0002,,0.196,2500.0,2600.0,7.9,1,0,7,3,0,23.23,0.733,63.6
2025-05-27 14:00:00,OP0031,M0034,,0.01,1728.0,1892.0,2.9,1,0,5,0,1,10.52,0.63,86.8
2025-05-27 14:00:00,OP0004,M0020,,0.076,2095.0,2463.0,4.0,1,0,4,0,0,5.1,1.087,95.3
2025-05-27 14:00:00,OP0010,M0027,,0.031,2097.0,2380.0,3.3,1,0,5,0,0,15.17,0.792,96.2
2025-05-27 14:00:00,OP0011,M0021,,0.144,2071.0,2207.0,7.2,2,2,2,0,0,14.2,0.529,76.7
2025-05-27 14:00:00,OP0020,M0024,,0.186,1595.0,1718.0,8.5,0,0,6,1,0,7.7,0.504,80.9
2025-05-27 14:14:00,OP0008,M0033,T00318,0.4,1881.0,3047.0,4.4,2,0,2,0,0,11.66,,66.1
2025-05-27 15:00:00,OP0008,M0015,,0.186,2468.0,2600.0,2.8,0,1,5,1,0,8.1,0.562,81.4
2025-05-27 15:00:00,OP0019,M0009,,0.217,1575.0,1874.0,1.7,1,1,8,0,0,12.02,0.503,77.6
2025-05-28 06:00:00,OP0017,M0022,,0.089,1811.0,2099.0,8.2,2,0,4,0,1,12.5,0.854,82.7
2025-05-28 07:00:00,OP0035,M0011,,0.116,1604.0,1796.0,6.9,1,1,5,0,0,10.4,1.01,79.9
2025-05-28 07:00:00,OP0048,M0026,,0.038,1740.0,2128.0,13.0,1,1,6,0,0,9.84,0.705,99.1
2025-05-28 08:00:00,OP0046,M0029,,0.212,1580.0,1721.0,2.1,0,0,4,2,0,10.15,0.625,66.9
2025-05-28 09:00:00,OP0006,M0012,,0.083,1979.0,2362.0,17.6,0,0,8,1,0,30.47,0.701,77.0
2025-05-28 09:00:00,OP0029,M0013,,0.278,1867.0,1970.0,9.9,1,2,6,0,0,13.37,0.524,70.4
2025-05-28 11:00:00,OP0050,M0007,,0.086,2245.0,2600.0,2.9,0,3,6,0,0,9.88,0.834,87.9
2025-05-28 11:00:00,OP0001,M0019,,0.053,1997.0,2153.0,3.7,0,2,7,0,0,8.4,0.767,84.0
2025-05-28 11:00:00,OP0054,M0007,,0.096,2075.0,2337.0,7.4,0,1,3,0,0,6.45,0.751,97.4
2025-05-28 11:00:00,OP0012,M0027,,0.156,1662.0,1848.0,4.3,0,1,6,3,1,11.52,0.735,47.6
2025-05-28 11:00:00,OP0006,M0014,,0.127,2392.0,2600.0,5.0,1,0,7,0,0,22.03,0.747,96.7
2025-05-28 12:00:00,OP0029,M0004,,0.205,1777.0,2142.0,4.4,4,2,6,1,0,6.9,0.526,55.5
2025-05-28 12:00:00,OP0019,M0037,,0.244,2137.0,2404.0,6.2,0,0,5,1,2,14.02,0.663,57.7
2025-05-28 12:59:00,OP0018,M0031,T00242,0.279,1426.0,2049.0,3.1,0,0,33,1,0,12.77,,45.3
2025-05-28 13:00:00,OP0007,M0014,,0.161,1740.0,2135.0,9.9,1,0,3,0,1,21.92,0.659,78.6
2025-05-28 14:00:00,OP0025,M0008,,0.139,1657.0,1990.0,1.6,0,0,7,0,1,20.03,0.916,76.5
2025-05-28 14:00:00,OP0039,M0020,,0.147,1977.0,2250.0,2.2,0,3,6,0,0,11.49,0.765,81.3
2025-05-28 14:42:00,OP0012,M0023,T00048,0.321,1608.0,2408.0,1.9,0,0,11,1,1,14.34,,53.9
2025-05-28 15:00:00,OP0045,M0017,,0.294,1938.0,2130.0,7.7,1,2,7,0,3,8.79,0.638,32.5
2025-05-28 15:00:00,OP0029,M0017,,0.185,1788.0,2153.0,9.3,0,1,7,0,1,8.27,0.614,69.1
2025-05-29 07:00:00,OP0021,M0001,,0.157,1567.0,1908.0,3.8,1,1,3,0,0,24.22,0.843,87.0
2025-05-29 07:00:00,OP0048,M0014,,0.126,2042.0,2306.0,11.7,1,0,5,0,0,22.93,0.758,83.7
2025-05-29 07:00:00,OP0031,M0019,,0.01,2088.0,2386.0,10.1,1,0,6,0,0,6.51,0.586,93.8
2025-05-29 08:00:00,OP0053,M0025,,0.158,2500.0,2600.0,5.8,1,1,6,1,0,7.51,0.682,67.3
2025-05-29 09:46:00,OP0014,M0036,T00306,0.275,1415.0,1943.0,2.2,0,0,29,0,1,17.78,,49.7
2025-05-29 10:00:00,OP0009,M0033,,0.306,1810.0,2006.0,7.4,0,0,2,1,0,17.48,0.666,68.9
2025-05-29 11:00:00,OP0051,M0021,,0.134,1792.0,1934.0,4.0,1,1,5,0,0,7.02,0.806,89.9
2025-05-29 12:00:00,OP0006,M0001,,0.13,1983.0,2231.0,2.3,1,2,3,0,0,9.5,0.94,78.8
2025-05-29 12:00:00,OP0046,M0008,,0.259,1890.0,1997.0,3.8,1,0,6,2,0,7.76,0.719,64.5
2025-05-29 13:00:00,OP0023,M0013,,0.262,2154.0,2500.0,4.5,0,1,7,0,1,9.72,0.516,65.6
2025-05-29 13:00:00,OP0017,M0002,,0.087,2292.0,2600.0,3.7,1,3,4,0,0,12.11,0.777,75.6
2025-05-29 13:00:00,OP0009,M0036,,0.281,1607.0,1949.0,5.3,2,0,5,2,0,24.64,0.658,58.8
2025-05-29 15:00:00,OP0021,M0010,,0.106,1998.0,2316.0,16.4,0,0,4,0,1,15.06,0.791,87.6
2025-05-29 15:00:00,OP0050,M0037,,0.093,2157.0,2401.0,7.1,0,1,7,0,0,7.01,0.677,92.5
2025-05-29 15:00:00,OP0003,M0019,,0.246,2102.0,2224.0,7.5,1,0,7,0,0,11.11,0.691,86.7
2025-05-30 06:00:00,OP0021,M0042,,0.255,1667.0,1964.0,6.8,1,1,9,0,0,16.0,0.806,81.5
2025-05-30 06:00:00,OP0049,M0033,,0.178,2037.0,2224.0,9.8,1,0,8,0,1,10.71,0.667,69.7
2025-05-30 07:00:00,OP0054,M0002,,0.033,1809.0,2043.0,7.4,2,0,4,0,0,13.88,0.794,85.8
2025-05-30 07:00:00,OP0037,M0014,,0.165,2385.0,2519.0,25.5,0,1,7,0,0,21.8,0.623,87.8
2025-05-30 08:00:00,OP0018,M0010,,0.142,1514.0,1838.0,9.0,0,0,10,0,2,15.92,0.747,63.9
2025-05-30 08:00:00,OP0055,M0024,,0.149,1888.0,1995.0,13.9,1,1,5,0,0,12.64,0.798,80.7
2025-05-30 10:00:00,OP0020,M0032,,0.282,1622.0,1784.0,5.4,0,1,8,1,1,15.67,0.675,63.1
2025-05-30 10:00:00,OP0037,M0004,,0.12,2413.0,2600.0,6.6,1,1,8,0,0,7.77,0.53,82.4
2025-05-30 13:00:00,OP0018,M0032,,0.207,1158.0,1505.0,5.4,2,1,9,0,0,24.96,0.705,70.0
2025-05-30 13:00:00,OP0005,M0003,,0.221,1619.0,1897.0,3.4,1,3,9,2,0,28.93,0.517,53.1
2025-05-30 14:00:00,OP0029,M0007,,0.224,2033.0,2249.0,7.2,1,0,6,0,0,5.33,0.56,86.7
2025-05-30 14:00:00,OP0024,M0002,,0.114,1899.0,2158.0,1.7,0,0,4,0,0,13.16,0.697,85.5
2025-05-30 14:22:00,OP0027,M0038,T00513,0.346,1249.0,1802.0,2.2,0,0,31,2,0,15.07,,36.8
2025-05-30 15:00:00,OP0038,M0030,,0.181,1564.0,1859.0,4.3,1,0,2,0,0,24.56,0.613,93.8
2025-05-30 15:00:00,OP0029,M0004,,0.322,1940.0,2304.0,11.9,0,0,8,0,0,9.79,0.675,74.9
2025-05-30 15:00:00,OP0010,M0013,,0.115,2199.0,2350.0,3.0,1,1,6,0,0,4.9,0.87,84.1
2025-05-30 15:00:00,OP0027,M0001,,0.198,1419.0,1568.0,2.0,0,1,7,1,0,18.47,0.713,72.0
2025-05-30 15:43:00,OP0004,M0029,T00606,0.259,1570.0,2132.0,3.1,0,0,9,0,0,20.71,,88.3
2025-05-31 06:00:00,OP0051,M0025,,0.105,1646.0,1880.0,9.6,1,1,4,0,0,17.17,0.806,84.8
2025-05-31 06:00:00,OP0003,M0001,,0.152,1545.0,1779.0,3.9,0,0,3,0,0,9.79,0.758,88.7
2025-05-31 06:06:00,OP0044,M0011,T00740,0.196,1886.0,2544.0,2.0,0,1,19,3,0,9.11,,36.5
2025-05-31 07:00:00,OP0015,M0012,,0.236,1671.0,1892.0,19.2,2,0,8,2,0,30.26,0.3,64.7
2025-05-31 07:00:00,OP0012,M0030,,0.244,1635.0,1779.0,3.6,0,0,4,1,0,21.4,0.882,80.6
2025-05-31 08:00:00,OP0029,M0025,,0.181,2052.0,2167.0,12.2,0,2,6,0,1,10.03,0.368,76.3
2025-05-31 08:00:00,OP0046,M0030,,0.286,1863.0,2227.0,4.5,2,0,10,0,2,21.65,0.582,39.4
2025-05-31 09:00:00,OP0019,M0011,,0.267,1849.0,2082.0,1.6,1,1,5,0,1,11.89,0.447,58.4
2025-05-31 09:00:00,OP0053,M0010,,0.123,2500.0,2600.0,1.8,0,1,3,1,1,16.57,0.878,66.4
2025-05-31 09:13:00,OP0043,M0010,T00226,0.175,1582.0,2095.0,10.8,0,0,17,1,0,21.71,,65.5
2025-05-31 10:00:00,OP0033,M0035,,0.225,1779.0,2085.0,9.6,3,0,2,0,0,16.82,0.977,75.6
2025-05-31 10:00:00,OP0039,M0021,,0.01,1911.0,2273.0,9.5,1,3,6,0,0,9.88,0.766,82.7
2025-05-31 10:00:00,OP0027,M0018,,0.281,1582.0,1965.0,3.1,1,1,7,0,1,17.68,0.576,71.3
2025-05-31 10:00:00,OP0021,M0011,,0.208,1863.0,2002.0,1.7,3,1,7,0,0,6.6,0.84,76.0
2025-05-31 11:00:00,OP0019,M0029,,0.14,1841.0,2182.0,6.8,1,0,6,1,0,22.41,0.458,81.1
2025-05-31 11:00:00,OP0036,M0022,,0.122,2365.0,2542.0,12.2,0,0,6,1,0,17.36,0.464,88.6
2025-05-31 11:00:00,OP0052,M0026,,0.289,2098.0,2363.0,8.3,0,2,2,0,1,12.81,0.643,65.8
2025-05-31 12:00:00,OP0029,M0030,,0.183,1622.0,1892.0,1.5,1,2,4,0,2,7.34,0.668,51.8
2025-05-31 13:00:00,OP0005,M0042,,0.244,1746.0,1927.0,6.4,2,0,6,1,1,17.86,0.751,60.2
2025-05-31 14:00:00,OP0036,M0023,,0.126,2136.0,2429.0,11.5,0,1,4,0,0,19.62,0.688,96.8
2025-06-01 06:00:00,OP0041,M0019,,0.283,1842.0,2012.0,7.6,2,0,6,1,1,4.75,0.545,65.2
2025-06-01 06:00:00,OP0008,M0010,,0.3,2500.0,2600.0,6.8,2,1,9,1,1,24.84,0.5,45.9
2025-06-01 07:00:00,OP0009,M0026,,0.295,1613.0,1972.0,2.7,0,1,5,1,0,17.47,0.639,64.1
2025-06-01 07:00:00,OP0029,M0002,T00300,0.379,1485.0,2355.0,3.4,0,0,33,1,2,13.55,,17.8
2025-06-01 07:18:00,OP0022,M0017,T00349,0.271,1597.0,2269.0,4.4,0,1,12,0,0,11.31,,67.9
2025-06-01 08:00:00,OP0043,M0014,,0.01,1965.0,2176.0,24.5,1,0,2,1,0,28.38,1.085,83.5
2025-06-01 08:00:00,OP0029,M0042,,0.252,1872.0,2264.0,6.7,1,2,2,0,2,27.71,0.579,59.7
2025-06-01 09:00:00,OP0053,M0005,,0.226,2500.0,2600.0,6.7,1,1,5,0,0,25.06,0.788,78.8
2025-06-01 09:00:00,OP0010,M0011,,0.16,2201.0,2418.0,4.5,2,0,2,0,0,4.23,0.804,83.2
2025-06-01 09:00:00,OP0041,M0015,,0.309,1688.0,1893.0,2.1,2,1,11,0,0,23.32,0.786,71.2
2025-06-01 09:00:00,OP0017,M0017,,0.112,2193.0,2541.0,10.6,1,1,3,0,0,15.78,0.808,87.1
2025-06-01 10:00:00,OP0053,M0011,,0.243,2500.0,2600.0,4.6,0,1,2,1,0,6.51,0.914,71.8
2025-06-01 11:00:00,OP0002,M0014,,0.158,1865.0,2187.0,5.7,1,1,4,0,0,12.72,0.829,78.0
2025-06-01 11:00:00,OP0043,M0025,,0.01,1768.0,1884.0,4.3,3,0,9,0,0,15.41,0.954,85.4
2025-06-01 12:00:00,OP0004,M0019,,0.163,1821.0,2068.0,2.0,1,0,4,0,0,11.42,1.211,88.1
2025-06-01 12:00:00,OP0035,M0024,,0.01,1445.0,1664.0,3.7,1,1,7,0,0,10.7,0.955,97.9
2025-06-01 13:00:00,OP0013,M0031,,0.144,1923.0,2178.0,6.0,0,1,6,1,0,12.45,0.629,82.8
2025-06-01 15:00:00,OP0011,M0010,,0.168,1895.0,2226.0,3.6,1,1,6,0,0,23.74,0.562,79.8
2025-06-01 15:00:00,OP0014,M0022,,0.106,1859.0,2120.0,15.2,0,0,10,0,0,13.12,1.122,83.9
2025-06-02 06:00:00,OP0047,M0014,,0.01,2283.0,2600.0,7.9,0,0,8,3,0,21.45,0.903,72.8
2025-06-02 06:00:00,OP0024,M0021,,0.134,1641.0,1832.0,5.2,0,1,4,0,0,8.03,0.643,89.0
2025-06-02 07:00:00,OP0002,M0022,,0.136,1928.0,2071.0,19.0,1,0,2,0,0,25.71,0.896,92.9
2025-06-02 07:00:00,OP0053,M0021,,0.059,2500.0,2600.0,2.9,1,0,8,1,0,11.66,0.638,83.5
2025-06-02 07:15:00,OP0007,M0015,T00195,0.299,1397.0,1962.0,1.4,0,0,6,2,0,13.53,,58.8
2025-06-02 09:00:00,OP0025,M0024,,0.198,1951.0,2122.0,8.3,1,1,7,0,1,21.64,0.957,65.8
2025-06-02 09:00:00,OP0029,M0034,,0.337,1702.0,1974.0,3.7,3,1,6,0,1,19.97,0.501,51.7
2025-06-02 09:00:00,OP0009,M0034,,0.373,1898.0,2287.0,4.5,1,0,5,1,0,24.14,0.651,63.9
2025-06-02 09:00:00,OP0049,M0020,,0.188,1800.0,2139.0,1.5,0,0,7,0,0,8.19,0.84,80.8
2025-06-02 09:00:00,OP0015,M0002,,0.267,1721.0,1949.0,14.8,0,1,9,1,0,13.49,0.3,70.3
2025-06-02 11:00:00,OP0034,M0040,,0.146,1430.0,1553.0,9.7,1,2,8,0,0,7.94,0.85,84.1
2025-06-02 11:00:00,OP0029,M0026,,0.221,1734.0,2030.0,10.9,0,0,6,0,0,16.04,0.523,95.1
2025-06-02 11:00:00,OP0039,M0038,,0.15,1790.0,1910.0,1.1,0,0,5,0,0,19.37,0.718,94.4
2025-06-02 11:00:00,OP0029,M0027,,0.222,1811.0,1938.0,2.3,0,1,12,1,0,9.69,0.46,67.1
2025-06-02 12:00:00,OP0006,M0029,,0.111,2273.0,2566.0,3.9,0,0,13,2,0,11.07,0.778,69.9
2025-06-02 12:00:00,OP0016,M0038,,0.219,2102.0,2383.0,6.3,3,0,6,0,0,27.12,0.8,70.0
2025-06-02 12:00:00,OP0004,M0026,,0.016,2157.0,2346.0,12.0,1,2,7,0,0,6.04,0.701,96.6
2025-06-02 14:00:00,OP0012,M0013,,0.113,1786.0,1990.0,2.1,0,1,5,2,0,10.1,0.947,73.9
2025-06-02 14:00:00,OP0046,M0031,,0.299,2005.0,2179.0,14.5,1,1,8,0,0,9.49,0.67,76.1
2025-06-02 14:00:00,OP0045,M0038,,0.304,1794.0,2095.0,3.7,1,1,9,0,2,18.28,0.44,50.2
2025-06-02 15:00:00,OP0023,M0034,,0.115,2153.0,2309.0,2.7,2,0,3,1,1,13.78,0.456,68.0
2025-06-02 15:00:00,OP0045,M0008,,0.304,1975.0,2277.0,1.4,1,0,5,0,1,13.46,0.488,71.4
2025-06-03 06:00:00,OP0045,M0035,,0.303,2159.0,2546.0,11.0,0,1,2,0,0,8.21,0.357,77.5
2025-06-03 06:00:00,OP0004,M0013,,0.038,2275.0,2513.0,10.0,0,0,4,0,0,4.4,0.944,100.0
2025-06-03 06:00:00,OP0022,M0029,,0.056,1933.0,2115.0,4.8,0,0,7,0,0,27.15,0.708,95.2
2025-06-03 07:00:00,OP0030,M0017,,0.138,1733.0,1985.0,5.3,1,0,8,0,0,14.83,0.613,78.9
2025-06-03 07:00:00,OP0042,M0012,,0.147,1952.0,2340.0,27.0,0,2,4,0,0,15.53,0.737,89.9
2025-06-03 07:00:00,OP0025,M0017,,0.101,2029.0,2190.0,7.6,1,1,1,0,0,11.02,0.992,87.1
2025-06-03 07:00:00,OP0013,M0030,,0.049,1931.0,2174.0,1.5,0,0,6,2,0,11.39,0.688,74.4
2025-06-03 08:00:00,OP0030,M0020,,0.219,1951.0,2265.0,1.5,1,2,6,1,0,6.44,0.679,67.3
2025-06-03 08:47:00,OP0006,M0037,T00143,0.188,1979.0,2645.0,2.7,0,0,18,2,0,11.41,,62.9
2025-06-03 09:00:00,OP0024,M0026,,0.09,1780.0,1976.0,8.4,3,1,6,0,0,9.56,0.77,80.2
2025-06-03 09:19:00,OP0008,M0002,T00706,0.35,1976.0,3120.0,3.0,0,0,27,1,1,18.45,,35.1
2025-06-03 09:52:00,OP0011,M0017,T00360,0.258,1575.0,2197.0,3.9,1,0,18,1,0,10.9,,60.7
2025-06-03 10:00:00,OP0002,M0025,,0.187,2044.0,2366.0,3.7,0,0,7,0,0,22.12,0.865,89.9
2025-06-03 11:00:00,OP0027,M0012,,0.306,1594.0,1945.0,16.1,1,0,5,2,0,30.48,0.678,56.7
2025-06-03 11:00:00,OP0050,M0038,,0.168,1559.0,1782.0,4.0,1,0,5,0,0,13.9,0.842,84.4
2025-06-03 11:00:00,OP0004,M0009,,0.041,2024.0,2178.0,3.4,0,0,5,0,0,10.94,0.809,92.3
2025-06-03 11:00:00,OP0013,M0020,,0.104,1963.0,2119.0,10.8,1,0,3,2,0,8.59,0.601,74.4
2025-06-03 12:00:00,OP0031,M0022,,0.082,1888.0,2063.0,24.8,1,0,6,0,1,10.89,0.631,80.1
2025-06-03 12:00:00,OP0054,M0029,,0.01,1792.0,2107.0,2.9,1,0,9,0,0,15.57,0.634,89.9
2025-06-03 12:00:00,OP0017,M0005,,0.051,1814.0,2096.0,1.7,1,1,8,0,0,23.62,0.763,88.8
2025-06-03 12:00:00,OP0003,M0006,,0.216,1699.0,1803.0,6.1,1,0,5,0,0,12.22,0.631,82.7
2025-06-03 13:00:00,OP0043,M0016,,0.01,1794.0,2134.0,8.2,0,0,2,1,0,6.67,0.933,93.9
2025-06-03 14:00:00,OP0055,M0041,,0.121,1870.0,2231.0,9.6,0,1,1,0,1,9.09,0.666,84.8
2025-06-03 14:00:00,OP0028,M0031,,0.181,1727.0,2044.0,13.3,1,0,5,0,0,7.76,0.986,88.4
2025-06-03 15:00:00,OP0049,M0039,,0.138,1718.0,1913.0,3.3,0,1,7,0,0,8.45,0.771,89.4
2025-06-04 07:00:00,OP0044,M0029,,0.1,1834.0,2196.0,5.9,0,0,2,3,0,17.63,1.016,65.8
2025-06-04 07:00:00,OP0046,M0022,,0.209,2103.0,2427.0,1.8,0,3,3,2,1,26.46,0.688,46.8
2025-06-04 07:00:00,OP0011,M0008,,0.107,1937.0,2233.0,1.2,2,2,4,1,4,23.12,0.675,27.9
2025-06-04 09:00:00,OP0007,M0034,,0.184,1675.0,1885.0,4.2,0,1,8,0,1,17.68,0.424,77.8
2025-06-04 09:00:00,OP0040,M0034,,0.122,1643.0,1861.0,2.3,2,0,6,0,0,13.49,0.636,85.6
2025-06-04 10:00:00,OP0036,M0028,,0.113,2125.0,2286.0,2.5,1,0,4,0,0,23.69,0.643,91.2
2025-06-04 11:00:00,OP0023,M0001,,0.165,2040.0,2242.0,2.8,1,0,5,0,1,21.42,0.3,81.7
2025-06-04 12:00:00,OP0002,M0024,,0.109,1929.0,2180.0,2.7,0,0,6,0,0,16.09,1.051,95.0
2025-06-04 12:00:00,OP0044,M0042,,0.088,1916.0,2264.0,1.7,0,0,2,0,0,20.38,0.946,96.9
2025-06-04 13:00:00,OP0001,M0004,,0.067,1994.0,2231.0,4.5,3,1,4,0,0,5.37,0.794,83.9
2025-06-04 13:00:00,OP0052,M0016,,0.175,2097.0,2487.0,4.6,1,0,3,0,0,8.94,0.497,90.5
