timestamp,machine_id,operator_id,task_id,fuel_start_l,fuel_end_l,fuel_used_l,fuel_rate_lph,operating_hours,idle_hours,idle_fuel_l,working_fuel_l,fuel_efficiency_l_per_hour,expected_fuel_rate_lph,fuel_deviation_percent
2025-07-08 14:55:00,M0026,OP0049,T00431,374.8,,2.12,10.61,0.2,0.05,0.16,1.96,10.61,14.5,-26.8
2025-07-08 15:07:00,M0026,OP0049,T00431,,,2.12,10.61,0.2,0.04,0.16,1.96,10.61,14.5,-26.8
2025-07-08 15:19:00,M0026,OP0049,T00431,,,2.12,10.61,0.2,0.04,0.16,1.96,10.61,14.5,-26.8
2025-07-08 15:31:00,M0026,OP0049,T00431,,,2.12,10.61,0.2,0.04,0.16,1.96,10.61,14.5,-26.8
2025-07-08 15:43:00,M0026,OP0049,T00431,,,2.12,10.61,0.2,0.05,0.16,1.96,10.61,14.5,-26.8
2025-07-08 15:55:00,M0026,OP0049,T00431,,,2.12,10.61,0.2,0.06,0.16,1.96,10.61,14.5,-26.8
2025-07-08 16:07:00,M0026,OP0049,T00431,,,2.12,10.61,0.2,0.06,0.16,1.96,10.61,14.5,-26.8
2025-07-08 16:19:00,M0026,OP0049,T00431,,,2.12,10.61,0.2,0.04,0.16,1.96,10.61,14.5,-26.8
2025-07-08 16:31:00,M0026,OP0049,T00431,,,2.12,10.61,0.2,0.04,0.16,1.96,10.61,14.5,-26.8
2025-07-08 16:43:00,M0026,OP0049,T00431,,,2.12,10.61,0.2,0.04,0.16,1.96,10.61,14.5,-26.8
2025-07-08 16:55:00,M0026,OP0049,T00431,,,2.12,10.61,0.2,0.06,0.16,1.96,10.61,14.5,-26.8
2025-07-08 17:07:00,M0026,OP0049,T00431,,,2.12,10.61,0.2,0.06,0.16,1.96,10.61,14.5,-26.8
2025-07-08 17:19:00,M0026,OP0049,T00431,,,2.12,10.61,0.2,0.06,0.16,1.96,10.61,14.5,-26.8
2025-07-08 17:31:00,M0026,OP0049,T00431,,,2.12,10.61,0.2,0.05,0.16,1.96,10.61,14.5,-26.8
2025-07-08 17:43:00,M0026,OP0049,T00431,,,2.12,10.61,0.2,0.05,0.16,1.96,10.61,14.5,-26.8
2025-07-08 17:55:00,M0026,OP0049,T00431,,,2.12,10.61,0.2,0.05,0.16,1.96,10.61,14.5,-26.8
2025-07-08 18:07:00,M0026,OP0049,T00431,,,2.12,10.61,0.2,0.04,0.16,1.96,10.61,14.5,-26.8
2025-07-08 18:19:00,M0026,OP0049,T00431,,,2.12,10.61,0.2,0.04,0.16,1.96,10.61,14.5,-26.8
2025-07-08 18:31:00,M0026,OP0049,T00431,,,2.12,10.61,0.2,0.05,0.16,1.96,10.61,14.5,-26.8
2025-07-08 18:43:00,M0026,OP0049,T00431,,,2.12,10.61,0.2,0.06,0.16,1.96,10.61,14.5,-26.8
2025-01-09 07:33:00,M0024,OP0039,T00432,415.0,,2.75,13.75,0.2,0.01,0.23,2.52,13.75,19.5,-29.5
2025-01-09 07:45:00,M0024,OP0039,T00432,,,2.75,13.75,0.2,0.01,0.23,2.52,13.75,19.5,-29.5
2025-01-09 07:57:00,M0024,OP0039,T00432,,,2.75,13.75,0.2,0.02,0.23,2.52,13.75,19.5,-29.5
2025-01-09 08:09:00,M0024,OP0039,T00432,,,2.75,13.75,0.2,0.02,0.23,2.52,13.75,19.5,-29.5
2025-01-09 08:21:00,M0024,OP0039,T00432,,,2.75,13.75,0.2,0.01,0.23,2.52,13.75,19.5,-29.5
2025-01-09 08:33:00,M0024,OP0039,T00432,,,2.75,13.75,0.2,0.01,0.23,2.52,13.75,19.5,-29.5
2025-01-09 08:45:00,M0024,OP0039,T00432,,,2.75,13.75,0.2,0.02,0.23,2.52,13.75,19.5,-29.5
2025-01-09 08:57:00,M0024,OP0039,T00432,,,2.75,13.75,0.2,0.01,0.23,2.52,13.75,19.5,-29.5
2025-01-09 09:09:00,M0024,OP0039,T00432,,,2.75,13.75,0.2,0.02,0.23,2.52,13.75,19.5,-29.5
2025-01-09 09:21:00,M0024,OP0039,T00432,,,2.75,13.75,0.2,0.02,0.23,2.52,13.75,19.5,-29.5
2025-01-09 09:33:00,M0024,OP0039,T00432,,,2.75,13.75,0.2,0.02,0.23,2.52,13.75,19.5,-29.5
2025-01-09 09:45:00,M0024,OP0039,T00432,,,2.75,13.75,0.2,0.02,0.23,2.52,13.75,19.5,-29.5
2025-01-09 09:57:00,M0024,OP0039,T00432,,,2.75,13.75,0.2,0.02,0.23,2.52,13.75,19.5,-29.5
2025-01-09 10:09:00,M0024,OP0039,T00432,,,2.75,13.75,0.2,0.02,0.23,2.52,13.75,19.5,-29.5
2025-01-09 10:21:00,M0024,OP0039,T00432,,,2.75,13.75,0.2,0.01,0.23,2.52,13.75,19.5,-29.5
2025-01-09 10:33:00,M0024,OP0039,T00432,,,2.75,13.75,0.2,0.01,0.23,2.52,13.75,19.5,-29.5
2025-01-09 10:45:00,M0024,OP0039,T00432,,,2.75,13.75,0.2,0.02,0.23,2.52,13.75,19.5,-29.5
2025-01-09 10:57:00,M0024,OP0039,T00432,,,2.75,13.75,0.2,0.02,0.23,2.52,13.75,19.5,-29.5
2025-01-09 11:09:00,M0024,OP0039,T00432,,,2.75,13.75,0.2,0.02,0.23,2.52,13.75,19.5,-29.5
2025-01-09 11:21:00,M0024,OP0039,T00432,,,2.75,13.75,0.2,0.02,0.23,2.52,13.75,19.5,-29.5
2025-05-25 12:28:00,M0004,OP0024,T00434,381.4,,2.03,10.14,0.2,0.03,0.18,1.85,10.14,14.5,-30.1
2025-05-25 12:40:00,M0004,OP0024,T00434,,,2.03,10.14,0.2,0.02,0.18,1.85,10.14,14.5,-30.1
2025-05-25 12:52:00,M0004,OP0024,T00434,,,2.03,10.14,0.2,0.03,0.18,1.85,10.14,14.5,-30.1
2025-05-25 13:04:00,M0004,OP0024,T00434,,,2.03,10.14,0.2,0.03,0.18,1.85,10.14,14.5,-30.1
2025-05-25 13:16:00,M0004,OP0024,T00434,,,2.03,10.14,0.2,0.02,0.18,1.85,10.14,14.5,-30.1
2025-05-25 13:28:00,M0004,OP0024,T00434,,,2.03,10.14,0.2,0.03,0.18,1.85,10.14,14.5,-30.1
2025-05-25 13:40:00,M0004,OP0024,T00434,,,2.03,10.14,0.2,0.03,0.18,1.85,10.14,14.5,-30.1
2025-05-25 13:52:00,M0004,OP0024,T00434,,,2.03,10.14,0.2,0.02,0.18,1.85,10.14,14.5,-30.1
2025-05-25 14:04:00,M0004,OP0024,T00434,,,2.03,10.14,0.2,0.02,0.18,1.85,10.14,14.5,-30.1
2025-05-25 14:16:00,M0004,OP0024,T00434,,,2.03,10.14,0.2,0.03,0.18,1.85,10.14,14.5,-30.1
2025-05-25 14:28:00,M0004,OP0024,T00434,,,2.03,10.14,0.2,0.03,0.18,1.85,10.14,14.5,-30.1
2025-05-25 14:40:00,M0004,OP0024,T00434,,,2.03,10.14,0.2,0.02,0.18,1.85,10.14,14.5,-30.1
2025-05-25 14:52:00,M0004,OP0024,T00434,,,2.03,10.14,0.2,0.03,0.18,1.85,10.14,14.5,-30.1
2025-05-25 15:04:00,M0004,OP0024,T00434,,,2.03,10.14,0.2,0.03,0.18,1.85,10.14,14.5,-30.1
2025-05-25 15:16:00,M0004,OP0024,T00434,,,2.03,10.14,0.2,0.03,0.18,1.85,10.14,14.5,-30.1
2025-05-25 15:28:00,M0004,OP0024,T00434,,,2.03,10.14,0.2,0.02,0.18,1.85,10.14,14.5,-30.1
2025-05-25 15:40:00,M0004,OP0024,T00434,,,1.01,10.14,0.1,0.01,0.09,0.93,10.14,14.5,-30.1
2025-03-07 10:41:00,M0033,OP0011,T00435,252.4,,2.2,11.02,0.2,0.04,0.13,2.07,11.02,14.5,-24.0
2025-03-07 10:53:00,M0033,OP0011,T00435,,,2.2,11.02,0.2,0.03,0.13,2.07,11.02,14.5,-24.0
2025-03-07 11:05:00,M0033,OP0011,T00435,,,2.2,11.02,0.2,0.04,0.13,2.07,11.02,14.5,-24.0
2025-03-07 11:17:00,M0033,OP0011,T00435,,,2.2,11.02,0.2,0.04,0.13,2.07,11.02,14.5,-24.0
2025-03-07 11:29:00,M0033,OP0011,T00435,,,2.2,11.02,0.2,0.04,0.13,2.07,11.02,14.5,-24.0
2025-03-07 11:41:00,M0033,OP0011,T00435,,,2.2,11.02,0.2,0.03,0.13,2.07,11.02,14.5,-24.0
2025-03-07 11:53:00,M0033,OP0011,T00435,,,2.2,11.02,0.2,0.04,0.13,2.07,11.02,14.5,-24.0
2025-03-07 12:05:00,M0033,OP0011,T00435,,,2.2,11.02,0.2,0.04,0.13,2.07,11.02,14.5,-24.0
2025-03-07 12:17:00,M0033,OP0011,T00435,,,2.2,11.02,0.2,0.04,0.13,2.07,11.02,14.5,-24.0
2025-03-07 12:29:00,M0033,OP0011,T00435,,,2.2,11.02,0.2,0.04,0.13,2.07,11.02,14.5,-24.0
2025-03-07 12:41:00,M0033,OP0011,T00435,,,2.2,11.02,0.2,0.03,0.13,2.07,11.02,14.5,-24.0
2025-03-07 12:53:00,M0033,OP0011,T00435,,,2.2,11.02,0.2,0.03,0.13,2.07,11.02,14.5,-24.0
2025-03-07 13:05:00,M0033,OP0011,T00435,,,2.2,11.02,0.2,0.04,0.13,2.07,11.02,14.5,-24.0
2025-03-07 13:17:00,M0033,OP0011,T00435,,,2.2,11.02,0.2,0.04,0.13,2.07,11.02,14.5,-24.0
2025-03-07 13:29:00,M0033,OP0011,T00435,,,2.2,11.02,0.2,0.04,0.13,2.07,11.02,14.5,-24.0
2025-03-07 13:41:00,M0033,OP0011,T00435,,,2.2,11.02,0.2,0.04,0.13,2.07,11.02,14.5,-24.0
2025-03-07 13:53:00,M0033,OP0011,T00435,,,2.2,11.02,0.2,0.04,0.13,2.07,11.02,14.5,-24.0
2025-03-07 14:05:00,M0033,OP0011,T00435,,,2.2,11.02,0.2,0.03,0.13,2.07,11.02,14.5,-24.0
2025-03-07 14:17:00,M0033,OP0011,T00435,,,2.2,11.02,0.2,0.03,0.13,2.07,11.02,14.5,-24.0
2025-03-07 14:29:00,M0033,OP0011,T00435,,,2.2,11.02,0.2,0.03,0.13,2.07,11.02,14.5,-24.0
2025-05-06 07:52:00,M0009,OP0026,T00439,275.0,,3.5,17.51,0.2,0.03,0.07,3.43,17.51,20.0,-12.4
2025-05-06 08:04:00,M0009,OP0026,T00439,,,3.5,17.51,0.2,0.03,0.07,3.43,17.51,20.0,-12.4
2025-05-06 08:16:00,M0009,OP0026,T00439,,,3.5,17.51,0.2,0.03,0.07,3.43,17.51,20.0,-12.4
2025-05-06 08:28:00,M0009,OP0026,T00439,,,3.5,17.51,0.2,0.02,0.07,3.43,17.51,20.0,-12.4
2025-05-06 08:40:00,M0009,OP0026,T00439,,,3.5,17.51,0.2,0.03,0.07,3.43,17.51,20.0,-12.4
2025-05-06 08:52:00,M0009,OP0026,T00439,,,3.5,17.51,0.2,0.03,0.07,3.43,17.51,20.0,-12.4
2025-05-06 09:04:00,M0009,OP0026,T00439,,,3.5,17.51,0.2,0.03,0.07,3.43,17.51,20.0,-12.4
2025-05-06 09:16:00,M0009,OP0026,T00439,,,3.5,17.51,0.2,0.02,0.07,3.43,17.51,20.0,-12.4
2025-05-06 09:28:00,M0009,OP0026,T00439,,,3.5,17.51,0.2,0.03,0.07,3.43,17.51,20.0,-12.4
2025-05-06 09:40:00,M0009,OP0026,T00439,,,3.5,17.51,0.2,0.02,0.07,3.43,17.51,20.0,-12.4
2025-05-06 09:52:00,M0009,OP0026,T00439,,,3.5,17.51,0.2,0.03,0.07,3.43,17.51,20.0,-12.4
2025-05-06 10:04:00,M0009,OP0026,T00439,,,3.5,17.51,0.2,0.03,0.07,3.43,17.51,20.0,-12.4
2025-05-06 10:16:00,M0009,OP0026,T00439,,,3.5,17.51,0.2,0.02,0.07,3.43,17.51,20.0,-12.4
2025-05-06 10:28:00,M0009,OP0026,T00439,,,1.75,17.51,0.1,0.01,0.04,1.72,17.51,20.0,-12.4
2025-05-18 12:20:00,M0031,OP0032,T00440,176.7,,3.24,16.2,0.2,0.01,0.11,3.13,16.2,19.5,-16.9
2025-05-18 12:32:00,M0031,OP0032,T00440,,,3.24,16.2,0.2,0.02,0.11,3.13,16.2,19.5,-16.9
2025-05-18 12:44:00,M0031,OP0032,T00440,,,3.24,16.2,0.2,0.02,0.11,3.13,16.2,19.5,-16.9
2025-05-18 12:56:00,M0031,OP0032,T00440,,,3.24,16.2,0.2,0.02,0.11,3.13,16.2,19.5,-16.9
2025-05-18 13:08:00,M0031,OP0032,T00440,,,3.24,16.2,0.2,0.01,0.11,3.13,16.2,19.5,-16.9
2025-05-18 13:20:00,M0031,OP0032,T00440,,,3.24,16.2,0.2,0.01,0.11,3.13,16.2,19.5,-16.9
2025-05-18 13:32:00,M0031,OP0032,T00440,,,3.24,16.2,0.2,0.01,0.11,3.13,16.2,19.5,-16.9
2025-05-18 13:44:00,M0031,OP0032,T00440,,,3.24,16.2,0.2,0.02,0.11,3.13,16.2,19.5,-16.9
2025-05-18 13:56:00,M0031,OP0032,T00440,,,3.24,16.2,0.2,0.01,0.11,3.13,16.2,19.5,-16.9
2025-05-18 14:08:00,M0031,OP0032,T00440,,,3.24,16.2,0.2,0.02,0.11,3.13,16.2,19.5,-16.9
2025-05-18 14:20:00,M0031,OP0032,T00440,,,3.24,16.2,0.2,0.01,0.11,3.13,16.2,19.5,-16.9
2025-05-18 14:32:00,M0031,OP0032,T00440,,,3.24,16.2,0.2,0.02,0.11,3.13,16.2,19.5,-16.9
2025-05-18 14:44:00,M0031,OP0032,T00440,,,3.24,16.2,0.2,0.02,0.11,3.13,16.2,19.5,-16.9
2025-05-18 14:56:00,M0031,OP0032,T00440,,,3.24,16.2,0.2,0.01,0.11,3.13,16.2,19.5,-16.9
2025-05-18 15:08:00,M0031,OP0032,T00440,,,3.24,16.2,0.2,0.02,0.11,3.13,16.2,19.5,-16.9
2025-05-18 15:20:00,M0031,OP0032,T00440,,,3.24,16.2,0.2,0.02,0.11,3.13,16.2,19.5,-16.9
2025-05-18 15:32:00,M0031,OP0032,T00440,,,3.24,16.2,0.2,0.02,0.11,3.13,16.2,19.5,-16.9
2025-05-18 15:44:00,M0031,OP0032,T00440,,,3.24,16.2,0.2,0.02,0.11,3.13,16.2,19.5,-16.9
2025-05-18 15:56:00,M0031,OP0032,T00440,,,0.27,16.2,0.02,0.0,0.01,0.26,16.2,19.5,-16.9
2025-09-10 08:50:00,M0023,OP0016,T00442,278.4,,3.58,17.92,0.2,0.05,0.12,3.46,17.92,19.5,-8.1
2025-09-10 09:02:00,M0023,OP0016,T00442,,,3.58,17.92,0.2,0.05,0.12,3.46,17.92,19.5,-8.1
2025-09-10 09:14:00,M0023,OP0016,T00442,,,3.58,17.92,0.2,0.06,0.12,3.46,17.92,19.5,-8.1
2025-09-10 09:26:00,M0023,OP0016,T00442,,,3.58,17.92,0.2,0.04,0.12,3.46,17.92,19.5,-8.1
2025-09-10 09:38:00,M0023,OP0016,T00442,,,3.58,17.92,0.2,0.05,0.12,3.46,17.92,19.5,-8.1
2025-09-10 09:50:00,M0023,OP0016,T00442,,,3.58,17.92,0.2,0.04,0.12,3.46,17.92,19.5,-8.1
2025-09-10 10:02:00,M0023,OP0016,T00442,,,3.58,17.92,0.2,0.05,0.12,3.46,17.92,19.5,-8.1
2025-09-10 10:14:00,M0023,OP0016,T00442,,,3.58,17.92,0.2,0.04,0.12,3.46,17.92,19.5,-8.1
2025-09-10 10:26:00,M0023,OP0016,T00442,,,3.58,17.92,0.2,0.04,0.12,3.46,17.92,19.5,-8.1
2025-09-10 10:38:00,M0023,OP0016,T00442,,,3.58,17.92,0.2,0.06,0.12,3.46,17.92,19.5,-8.1
2025-09-10 10:50:00,M0023,OP0016,T00442,,,3.58,17.92,0.2,0.05,0.12,3.46,17.92,19.5,-8.1
2025-09-10 11:02:00,M0023,OP0016,T00442,,,3.58,17.92,0.2,0.05,0.12,3.46,17.92,19.5,-8.1
2025-09-10 11:14:00,M0023,OP0016,T00442,,,3.58,17.92,0.2,0.04,0.12,3.46,17.92,19.5,-8.1
2025-09-10 11:26:00,M0023,OP0016,T00442,,,3.58,17.92,0.2,0.05,0.12,3.46,17.92,19.5,-8.1
2025-09-10 11:38:00,M0023,OP0016,T00442,,,3.58,17.92,0.2,0.05,0.12,3.46,17.92,19.5,-8.1
2025-09-10 11:50:00,M0023,OP0016,T00442,,,3.58,17.92,0.2,0.05,0.12,3.46,17.92,19.5,-8.1
2025-09-10 12:02:00,M0023,OP0016,T00442,,,3.58,17.92,0.2,0.06,0.12,3.46,17.92,19.5,-8.1
2025-09-10 12:14:00,M0023,OP0016,T00442,,,3.58,17.92,0.2,0.04,0.12,3.46,17.92,19.5,-8.1
2025-09-10 12:26:00,M0023,OP0016,T00442,,,3.58,17.92,0.2,0.05,0.12,3.46,17.92,19.5,-8.1
2025-09-10 12:38:00,M0023,OP0016,T00442,,,3.58,17.92,0.2,0.05,0.12,3.46,17.92,19.5,-8.1
2025-02-12 11:43:00,M0020,OP0021,T00443,139.0,,1.69,8.43,0.2,0.03,0.09,1.6,8.43,10.5,-19.7
2025-02-12 11:55:00,M0020,OP0021,T00443,,,1.69,8.43,0.2,0.03,0.09,1.6,8.43,10.5,-19.7
2025-02-12 12:07:00,M0020,OP0021,T00443,,,1.69,8.43,0.2,0.03,0.09,1.6,8.43,10.5,-19.7
2025-02-12 12:19:00,M0020,OP0021,T00443,,,1.69,8.43,0.2,0.04,0.09,1.6,8.43,10.5,-19.7
2025-02-12 12:31:00,M0020,OP0021,T00443,,,1.69,8.43,0.2,0.03,0.09,1.6,8.43,10.5,-19.7
2025-02-12 12:43:00,M0020,OP0021,T00443,,,1.69,8.43,0.2,0.05,0.09,1.6,8.43,10.5,-19.7
2025-02-12 12:55:00,M0020,OP0021,T00443,,,1.69,8.43,0.2,0.03,0.09,1.6,8.43,10.5,-19.7
2025-02-12 13:07:00,M0020,OP0021,T00443,,,1.69,8.43,0.2,0.05,0.09,1.6,8.43,10.5,-19.7
2025-02-12 13:19:00,M0020,OP0021,T00443,,,1.69,8.43,0.2,0.04,0.09,1.6,8.43,10.5,-19.7
2025-02-12 13:31:00,M0020,OP0021,T00443,,,1.69,8.43,0.2,0.03,0.09,1.6,8.43,10.5,-19.7
2025-02-12 13:43:00,M0020,OP0021,T00443,,,1.69,8.43,0.2,0.04,0.09,1.6,8.43,10.5,-19.7
2025-02-12 13:55:00,M0020,OP0021,T00443,,,1.69,8.43,0.2,0.03,0.09,1.6,8.43,10.5,-19.7
2025-02-12 14:07:00,M0020,OP0021,T00443,,,1.69,8.43,0.2,0.03,0.09,1.6,8.43,10.5,-19.7
2025-02-12 14:19:00,M0020,OP0021,T00443,,,1.69,8.43,0.2,0.03,0.09,1.6,8.43,10.5,-19.7
2025-02-12 14:31:00,M0020,OP0021,T00443,,,1.69,8.43,0.2,0.04,0.09,1.6,8.43,10.5,-19.7
2025-02-12 14:43:00,M0020,OP0021,T00443,,,1.69,8.43,0.2,0.05,0.09,1.6,8.43,10.5,-19.7
2025-02-12 14:55:00,M0020,OP0021,T00443,,,1.69,8.43,0.2,0.05,0.09,1.6,8.43,10.5,-19.7
2025-02-12 15:07:00,M0020,OP0021,T00443,,,1.69,8.43,0.2,0.03,0.09,1.6,8.43,10.5,-19.7
2025-02-12 15:19:00,M0020,OP0021,T00443,,,1.69,8.43,0.2,0.04,0.09,1.6,8.43,10.5,-19.7
2025-02-12 15:31:00,M0020,OP0021,T00443,,,1.69,8.43,0.2,0.03,0.09,1.6,8.43,10.5,-19.7
2025-05-15 09:16:00,M0021,OP0007,T00444,286.2,,2.21,11.07,0.2,0.05,0.1,2.12,11.07,14.5,-23.7
2025-05-15 09:28:00,M0021,OP0007,T00444,,,2.21,11.07,0.2,0.04,0.1,2.12,11.07,14.5,-23.7
2025-05-15 09:40:00,M0021,OP0007,T00444,,,2.21,11.07,0.2,0.07,0.1,2.12,11.07,14.5,-23.7
2025-05-15 09:52:00,M0021,OP0007,T00444,,,2.21,11.07,0.2,0.04,0.1,2.12,11.07,14.5,-23.7
2025-05-15 10:04:00,M0021,OP0007,T00444,,,2.21,11.07,0.2,0.05,0.1,2.12,11.07,14.5,-23.7
2025-05-15 10:16:00,M0021,OP0007,T00444,,,2.21,11.07,0.2,0.04,0.1,2.12,11.07,14.5,-23.7
2025-05-15 10:28:00,M0021,OP0007,T00444,,,2.21,11.07,0.2,0.05,0.1,2.12,11.07,14.5,-23.7
2025-05-15 10:40:00,M0021,OP0007,T00444,,,2.21,11.07,0.2,0.04,0.1,2.12,11.07,14.5,-23.7
2025-05-15 10:52:00,M0021,OP0007,T00444,,,2.21,11.07,0.2,0.06,0.1,2.12,11.07,14.5,-23.7
2025-05-15 11:04:00,M0021,OP0007,T00444,,,2.21,11.07,0.2,0.05,0.1,2.12,11.07,14.5,-23.7
2025-05-15 11:16:00,M0021,OP0007,T00444,,,2.21,11.07,0.2,0.06,0.1,2.12,11.07,14.5,-23.7
2025-05-15 11:28:00,M0021,OP0007,T00444,,,2.21,11.07,0.2,0.05,0.1,2.12,11.07,14.5,-23.7
2025-05-15 11:40:00,M0021,OP0007,T00444,,,2.21,11.07,0.2,0.04,0.1,2.12,11.07,14.5,-23.7
2025-05-15 11:52:00,M0021,OP0007,T00444,,,2.21,11.07,0.2,0.07,0.1,2.12,11.07,14.5,-23.7
2025-05-15 12:04:00,M0021,OP0007,T00444,,,2.21,11.07,0.2,0.07,0.1,2.12,11.07,14.5,-23.7
2025-05-15 12:16:00,M0021,OP0007,T00444,,,2.21,11.07,0.2,0.06,0.1,2.12,11.07,14.5,-23.7
2025-05-15 12:28:00,M0021,OP0007,T00444,,,2.21,11.07,0.2,0.04,0.1,2.12,11.07,14.5,-23.7
2025-05-15 12:40:00,M0021,OP0007,T00444,,,2.21,11.07,0.2,0.07,0.1,2.12,11.07,14.5,-23.7
2025-05-15 12:52:00,M0021,OP0007,T00444,,,2.21,11.07,0.2,0.04,0.1,2.12,11.07,14.5,-23.7
2025-05-15 13:04:00,M0021,OP0007,T00444,,,2.21,11.07,0.2,0.07,0.1,2.12,11.07,14.5,-23.7
2025-06-29 15:29:00,M0038,OP0045,T00445,591.0,,4.1,20.48,0.2,0.05,0.27,3.82,20.48,25.0,-18.1
2025-06-29 15:41:00,M0038,OP0045,T00445,,,4.1,20.48,0.2,0.07,0.27,3.82,20.48,25.0,-18.1
2025-06-29 15:53:00,M0038,OP0045,T00445,,,4.1,20.48,0.2,0.07,0.27,3.82,20.48,25.0,-18.1
2025-06-29 16:05:00,M0038,OP0045,T00445,,,4.1,20.48,0.2,0.06,0.27,3.82,20.48,25.0,-18.1
2025-06-29 16:17:00,M0038,OP0045,T00445,,,4.1,20.48,0.2,0.08,0.27,3.82,20.48,25.0,-18.1
2025-06-29 16:29:00,M0038,OP0045,T00445,,,4.1,20.48,0.2,0.05,0.27,3.82,20.48,25.0,-18.1
2025-06-29 16:41:00,M0038,OP0045,T00445,,,4.1,20.48,0.2,0.06,0.27,3.82,20.48,25.0,-18.1
2025-06-29 16:53:00,M0038,OP0045,T00445,,,4.1,20.48,0.2,0.07,0.27,3.82,20.48,25.0,-18.1
2025-06-29 17:05:00,M0038,OP0045,T00445,,,4.1,20.48,0.2,0.08,0.27,3.82,20.48,25.0,-18.1
2025-06-29 17:17:00,M0038,OP0045,T00445,,,4.1,20.48,0.2,0.06,0.27,3.82,20.48,25.0,-18.1
2025-06-29 17:29:00,M0038,OP0045,T00445,,,4.1,20.48,0.2,0.04,0.27,3.82,20.48,25.0,-18.1
2025-06-29 17:41:00,M0038,OP0045,T00445,,,4.1,20.48,0.2,0.07,0.27,3.82,20.48,25.0,-18.1
2025-06-29 17:53:00,M0038,OP0045,T00445,,,4.1,20.48,0.2,0.05,0.27,3.82,20.48,25.0,-18.1
2025-06-29 18:05:00,M0038,OP0045,T00445,,,4.1,20.48,0.2,0.04,0.27,3.82,20.48,25.0,-18.1
2025-06-29 18:17:00,M0038,OP0045,T00445,,,4.1,20.48,0.2,0.06,0.27,3.82,20.48,25.0,-18.1
2025-06-29 18:29:00,M0038,OP0045,T00445,,,4.1,20.48,0.2,0.06,0.27,3.82,20.48,25.0,-18.1
2025-06-29 18:41:00,M0038,OP0045,T00445,,,4.1,20.48,0.2,0.06,0.27,3.82,20.48,25.0,-18.1
2025-06-29 18:53:00,M0038,OP0045,T00445,,,4.1,20.48,0.2,0.05,0.27,3.82,20.48,25.0,-18.1
2025-06-29 19:05:00,M0038,OP0045,T00445,,,3.07,20.48,0.15,0.04,0.2,2.87,20.48,25.0,-18.1
2025-06-10 15:01:00,M0017,OP0041,T00446,308.1,,2.49,12.46,0.2,0.05,0.1,2.39,12.46,14.5,-14.1
2025-06-10 15:13:00,M0017,OP0041,T00446,,,2.49,12.46,0.2,0.06,0.1,2.39,12.46,14.5,-14.1
2025-06-10 15:25:00,M0017,OP0041,T00446,,,2.49,12.46,0.2,0.07,0.1,2.39,12.46,14.5,-14.1
2025-06-10 15:37:00,M0017,OP0041,T00446,,,2.49,12.46,0.2,0.06,0.1,2.39,12.46,14.5,-14.1
2025-06-10 15:49:00,M0017,OP0041,T00446,,,2.49,12.46,0.2,0.04,0.1,2.39,12.46,14.5,-14.1
2025-06-10 16:01:00,M0017,OP0041,T00446,,,2.49,12.46,0.2,0.04,0.1,2.39,12.46,14.5,-14.1
2025-06-10 16:13:00,M0017,OP0041,T00446,,,2.49,12.46,0.2,0.06,0.1,2.39,12.46,14.5,-14.1
2025-06-10 16:25:00,M0017,OP0041,T00446,,,2.49,12.46,0.2,0.05,0.1,2.39,12.46,14.5,-14.1
2025-06-10 16:37:00,M0017,OP0041,T00446,,,0.62,12.46,0.05,0.02,0.03,0.6,12.46,14.5,-14.1
2025-01-17 14:02:00,M0007,OP0021,T00448,279.0,,1.98,9.92,0.2,0.04,0.08,1.9,9.92,12.0,-17.3
2025-01-17 14:14:00,M0007,OP0021,T00448,,,1.98,9.92,0.2,0.04,0.08,1.9,9.92,12.0,-17.3
2025-01-17 14:26:00,M0007,OP0021,T00448,,,1.98,9.92,0.2,0.04,0.08,1.9,9.92,12.0,-17.3
2025-01-17 14:38:00,M0007,OP0021,T00448,,,1.98,9.92,0.2,0.03,0.08,1.9,9.92,12.0,-17.3
2025-01-17 14:50:00,M0007,OP0021,T00448,,,1.98,9.92,0.2,0.03,0.08,1.9,9.92,12.0,-17.3
2025-01-17 15:02:00,M0007,OP0021,T00448,,,1.98,9.92,0.2,0.04,0.08,1.9,9.92,12.0,-17.3
2025-01-17 15:14:00,M0007,OP0021,T00448,,,1.98,9.92,0.2,0.03,0.08,1.9,9.92,12.0,-17.3
2025-01-17 15:26:00,M0007,OP0021,T00448,,,1.98,9.92,0.2,0.03,0.08,1.9,9.92,12.0,-17.3
2025-01-17 15:38:00,M0007,OP0021,T00448,,,1.98,9.92,0.2,0.03,0.08,1.9,9.92,12.0,-17.3
2025-01-17 15:50:00,M0007,OP0021,T00448,,,1.98,9.92,0.2,0.04,0.08,1.9,9.92,12.0,-17.3
2025-01-17 16:02:00,M0007,OP0021,T00448,,,1.98,9.92,0.2,0.03,0.08,1.9,9.92,12.0,-17.3
2025-01-17 16:14:00,M0007,OP0021,T00448,,,1.98,9.92,0.2,0.04,0.08,1.9,9.92,12.0,-17.3
2025-01-17 16:26:00,M0007,OP0021,T00448,,,1.98,9.92,0.2,0.04,0.08,1.9,9.92,12.0,-17.3
2025-01-17 16:38:00,M0007,OP0021,T00448,,,1.98,9.92,0.2,0.03,0.08,1.9,9.92,12.0,-17.3
