timestamp,site_id,temperature_c,humidity_percent,rainfall_mm,wind_speed_kmh,weather_condition,visibility_m,soil_moisture_percent,soil_type,terrain_slope_percent,ground_condition,dust_level
2025-05-26 06:00:00,ST006,17.2,52.9,0.0,24.0,WINDY,6216.0,3.0,LOAMY,6.7,LOOSE,HIGH
2025-05-26 13:00:00,ST006,24.0,36.0,0.0,26.1,WINDY,8553.0,15.3,LOAMY,6.7,NORMAL,HIGH
2025-05-26 19:00:00,ST006,19.5,59.6,0.0,25.9,WINDY,6817.0,10.1,LOAMY,6.7,DRY,HIGH
2025-05-26 06:00:00,ST007,29.5,41.1,0.0,18.3,CLOUDY,8147.0,20.7,MIXED,0.0,NORMAL,MEDIUM
2025-05-26 13:00:00,ST007,33.5,73.9,0.0,8.6,CLOUDY,7013.0,11.2,MIXED,0.0,LOOSE,LOW
2025-05-26 19:00:00,ST007,30.9,50.6,0.0,13.0,CLOUDY,9933.0,3.0,MIXED,0.0,LOOSE,LOW
2025-05-26 06:00:00,ST008,19.2,51.6,0.0,12.9,CLOUDY,8137.0,19.1,GRAVEL,11.8,NORMAL,LOW
2025-05-26 13:00:00,ST008,24.9,80.3,0.0,8.1,CLOUDY,7814.0,13.5,GRAVEL,11.8,NORMAL,MEDIUM
2025-05-26 19:00:00,ST008,24.8,80.6,25.4,49.3,STORM,335.0,44.8,GRAVEL,11.8,WET,LOW
2025-05-26 06:00:00,ST009,30.5,76.0,0.0,10.2,CLOUDY,4079.0,5.5,LOAMY,0.2,DRY,LOW
2025-05-26 13:00:00,ST009,34.9,42.7,0.0,25.1,CLOUDY,9244.0,13.6,LOAMY,0.2,COMPACT,MEDIUM
2025-05-26 19:00:00,ST009,29.0,78.5,0.0,17.2,CLOUDY,7445.0,9.6,LOAMY,0.2,LOOSE,MEDIUM
2025-05-26 06:00:00,ST010,21.1,100.0,0.0,6.3,SUNNY,7088.0,5.5,ROCKY,2.7,DRY,MEDIUM
2025-05-26 13:00:00,ST010,27.9,51.2,0.0,14.7,SUNNY,4484.0,12.8,ROCKY,2.7,NORMAL,LOW
2025-05-26 19:00:00,ST010,19.6,63.1,0.0,9.4,SUNNY,7765.0,14.1,ROCKY,2.7,NORMAL,MEDIUM
2025-05-26 06:00:00,ST011,16.8,69.0,0.0,13.6,CLOUDY,5538.0,12.7,MIXED,0.7,COMPACT,MEDIUM
2025-05-26 13:00:00,ST011,23.7,87.5,0.0,12.2,CLOUDY,4352.0,16.1,MIXED,0.7,NORMAL,MEDIUM
2025-05-26 19:00:00,ST011,26.1,85.8,0.0,10.5,CLOUDY,5734.0,4.0,MIXED,0.7,LOOSE,MEDIUM
2025-05-26 06:00:00,ST012,18.9,,0.0,30.7,WINDY,5342.0,14.7,ROCKY,5.5,NORMAL,MEDIUM
2025-05-26 13:00:00,ST012,22.1,53.8,0.0,24.7,WINDY,6739.0,9.6,ROCKY,5.5,DRY,MEDIUM
2025-05-26 19:00:00,ST012,18.4,69.7,0.0,27.5,WINDY,7937.0,12.0,ROCKY,5.5,DRY,MEDIUM
2025-05-26 06:00:00,ST013,16.1,49.9,0.0,7.5,SUNNY,4003.0,9.8,MIXED,0.8,LOOSE,MEDIUM
2025-05-26 13:00:00,ST013,21.3,45.9,0.0,4.5,SUNNY,8786.0,8.7,MIXED,0.8,DRY,LOW
2025-05-26 19:00:00,ST013,15.1,45.3,0.0,5.3,SUNNY,8230.0,5.4,MIXED,0.8,DRY,LOW
2025-05-26 06:00:00,ST014,20.7,52.9,0.0,3.0,SUNNY,5752.0,13.7,ROCKY,0.4,NORMAL,MEDIUM
2025-05-26 13:00:00,ST014,24.5,49.7,0.0,28.0,WINDY,4057.0,12.1,ROCKY,0.4,NORMAL,HIGH
2025-05-26 19:00:00,ST014,18.5,44.1,0.0,10.3,SUNNY,5686.0,8.0,ROCKY,0.4,DRY,MEDIUM
2025-05-26 06:00:00,ST015,24.1,,8.1,44.2,STORM,302.0,40.2,LOAMY,3.0,WET,LOW
2025-05-26 13:00:00,ST015,31.9,54.4,0.0,11.7,SUNNY,5010.0,14.5,LOAMY,3.0,NORMAL,MEDIUM
2025-05-26 19:00:00,ST015,30.0,58.5,0.0,11.7,SUNNY,6658.0,12.5,LOAMY,3.0,NORMAL,LOW
2025-05-27 06:00:00,ST001,15.4,56.4,0.0,34.9,WINDY,7995.0,20.6,MIXED,12.2,COMPACT,LOW
2025-05-27 13:00:00,ST001,19.1,66.3,0.0,28.5,WINDY,3815.0,27.2,MIXED,12.2,COMPACT,LOW
2025-05-27 19:00:00,ST001,15.1,41.2,0.0,34.3,WINDY,8749.0,14.5,MIXED,12.2,NORMAL,MEDIUM
2025-05-27 06:00:00,ST002,32.4,52.5,0.0,6.8,CLOUDY,4686.0,9.1,ROCKY,8.1,LOOSE,LOW
2025-05-27 13:00:00,ST002,33.0,75.9,0.0,9.6,CLOUDY,6137.0,16.2,ROCKY,8.1,COMPACT,LOW
2025-05-27 19:00:00,ST002,36.2,76.2,0.0,14.9,CLOUDY,8203.0,15.6,ROCKY,8.1,NORMAL,MEDIUM
2025-05-27 06:00:00,ST003,15.9,50.0,0.0,24.7,CLOUDY,8601.0,15.2,MIXED,2.8,COMPACT,LOW
2025-05-27 13:00:00,ST003,16.5,54.4,0.0,19.4,CLOUDY,4608.0,16.9,MIXED,2.8,NORMAL,LOW
2025-05-27 19:00:00,ST003,15.5,40.2,0.0,24.4,CLOUDY,4949.0,9.3,MIXED,2.8,DRY,LOW
2025-05-27 06:00:00,ST004,16.4,100.0,8.6,21.5,RAINY,839.0,18.6,SANDY,18.7,COMPACT,LOW
2025-05-27 13:00:00,ST004,23.3,100.0,3.7,27.2,RAINY,509.0,19.9,SANDY,18.7,COMPACT,LOW
2025-05-27 19:00:00,ST004,29.3,82.7,11.8,20.4,RAINY,1152.0,29.1,SANDY,18.7,NORMAL,LOW
2025-05-27 06:00:00,ST005,19.8,69.4,0.0,11.2,CLOUDY,7970.0,14.6,GRAVEL,26.2,NORMAL,MEDIUM
2025-05-27 13:00:00,ST005,19.0,57.3,0.0,9.8,CLOUDY,6526.0,7.0,GRAVEL,26.2,LOOSE,
2025-05-27 19:00:00,ST005,20.8,44.2,0.0,14.7,CLOUDY,5504.0,12.0,GRAVEL,26.2,COMPACT,LOW
2025-05-27 06:00:00,ST006,14.0,45.1,0.0,31.5,WINDY,3985.0,8.5,LOAMY,6.7,DRY,MEDIUM
2025-05-27 13:00:00,ST006,23.9,42.7,0.0,,WINDY,7303.0,14.1,LOAMY,6.7,NORMAL,HIGH
2025-05-27 19:00:00,ST006,23.8,66.0,0.0,36.7,WINDY,5141.0,15.6,LOAMY,6.7,NORMAL,HIGH
2025-05-27 06:00:00,ST007,29.8,39.3,0.0,17.5,SUNNY,8906.0,23.2,MIXED,0.0,NORMAL,MEDIUM
2025-05-27 13:00:00,ST007,32.0,47.0,0.0,13.6,SUNNY,6256.0,9.9,MIXED,0.0,LOOSE,MEDIUM
2025-05-27 19:00:00,ST007,36.2,46.4,0.0,11.4,SUNNY,9877.0,10.3,MIXED,0.0,DRY,LOW
2025-05-27 06:00:00,ST008,21.7,36.4,0.0,16.1,CLOUDY,8292.0,7.0,GRAVEL,11.8,LOOSE,MEDIUM
2025-05-27 13:00:00,ST008,22.6,61.6,0.0,5.3,SUNNY,9950.0,6.8,GRAVEL,11.8,LOOSE,LOW
2025-05-27 19:00:00,ST008,20.3,71.9,0.0,12.1,SUNNY,5324.0,9.2,GRAVEL,11.8,DRY,MEDIUM
2025-05-27 06:00:00,ST009,31.2,64.4,0.0,10.5,SUNNY,9407.0,17.3,LOAMY,0.2,NORMAL,
2025-05-27 13:00:00,ST009,33.6,47.2,0.0,,SUNNY,4243.0,3.0,LOAMY,0.2,DRY,HIGH
2025-05-27 19:00:00,ST009,30.7,72.6,0.7,17.1,FOG,261.0,20.2,LOAMY,0.2,NORMAL,LOW
2025-05-27 06:00:00,ST010,18.9,55.9,0.0,12.5,SUNNY,5151.0,17.1,ROCKY,2.7,NORMAL,LOW
2025-05-27 13:00:00,ST010,21.5,95.1,0.7,10.2,FOG,140.0,13.7,ROCKY,2.7,NORMAL,LOW
2025-05-27 19:00:00,ST010,21.2,,1.0,9.5,FOG,158.0,22.9,ROCKY,2.7,COMPACT,LOW
2025-05-27 06:00:00,ST011,25.1,68.4,0.0,12.9,CLOUDY,9204.0,15.1,MIXED,0.7,NORMAL,LOW
2025-05-27 13:00:00,ST011,25.4,51.7,0.0,33.6,WINDY,4696.0,21.4,MIXED,0.7,NORMAL,LOW
2025-05-27 19:00:00,ST011,23.9,84.3,20.9,38.1,STORM,163.0,62.7,MIXED,0.7,MUDDY,LOW
2025-05-27 06:00:00,ST012,24.0,46.4,0.0,28.0,WINDY,4081.0,6.9,ROCKY,5.5,DRY,HIGH
2025-05-27 13:00:00,ST012,24.0,61.7,0.3,8.8,FOG,263.0,8.1,ROCKY,5.5,DRY,LOW
2025-05-27 19:00:00,ST012,21.2,66.9,0.0,31.5,WINDY,5411.0,14.9,ROCKY,5.5,NORMAL,HIGH
2025-05-27 06:00:00,ST013,12.2,35.5,0.0,11.3,CLOUDY,6593.0,12.5,MIXED,0.8,NORMAL,MEDIUM
2025-05-27 13:00:00,ST013,20.3,67.8,0.0,3.0,CLOUDY,6549.0,14.4,MIXED,0.8,NORMAL,LOW
2025-05-27 19:00:00,ST013,16.1,43.8,0.0,4.3,CLOUDY,5411.0,11.2,MIXED,0.8,DRY,LOW
2025-05-27 06:00:00,ST014,19.8,32.1,0.0,3.7,SUNNY,7650.0,17.0,ROCKY,0.4,NORMAL,
2025-05-27 13:00:00,ST014,23.2,73.9,5.9,14.3,RAINY,1750.0,15.2,ROCKY,0.4,NORMAL,LOW
2025-05-27 19:00:00,ST014,17.9,49.3,0.0,10.0,SUNNY,6309.0,3.6,ROCKY,0.4,LOOSE,MEDIUM
2025-05-27 06:00:00,ST015,26.8,51.4,3.8,16.6,RAINY,1830.0,27.7,LOAMY,3.0,NORMAL,LOW
2025-05-27 13:00:00,ST015,31.1,77.3,9.1,16.2,RAINY,1229.0,31.4,LOAMY,3.0,NORMAL,LOW
2025-05-27 19:00:00,ST015,33.1,94.1,9.9,13.8,RAINY,1052.0,30.9,LOAMY,3.0,NORMAL,LOW
2025-05-28 06:00:00,ST001,8.9,57.2,0.0,2.1,SUNNY,4156.0,3.0,MIXED,12.2,DRY,LOW
2025-05-28 13:00:00,ST001,20.3,66.9,0.0,7.1,SUNNY,4631.0,16.4,MIXED,12.2,NORMAL,MEDIUM
2025-05-28 19:00:00,ST001,11.0,68.9,0.0,10.5,SUNNY,7784.0,3.0,MIXED,12.2,LOOSE,LOW
2025-05-28 06:00:00,ST002,32.1,49.3,0.0,14.7,SUNNY,9773.0,8.7,ROCKY,8.1,DRY,MEDIUM
2025-05-28 13:00:00,ST002,36.2,37.5,0.0,6.2,CLOUDY,6649.0,9.0,ROCKY,8.1,LOOSE,LOW
2025-05-28 19:00:00,ST002,32.6,58.8,0.0,15.4,CLOUDY,7760.0,15.3,ROCKY,8.1,COMPACT,LOW
2025-05-28 06:00:00,ST003,9.4,30.0,0.0,18.6,SUNNY,6416.0,14.0,MIXED,2.8,NORMAL,MEDIUM
2025-05-28 13:00:00,ST003,14.6,56.9,0.0,25.3,SUNNY,9371.0,8.2,MIXED,2.8,LOOSE,MEDIUM
2025-05-28 19:00:00,ST003,18.5,53.4,0.0,46.1,WINDY,7356.0,11.5,MIXED,2.8,DRY,HIGH
2025-05-28 06:00:00,ST004,19.8,,0.0,14.6,SUNNY,9852.0,13.7,SANDY,18.7,NORMAL,LOW
2025-05-28 13:00:00,ST004,24.1,79.9,0.0,35.5,WINDY,6286.0,14.3,SANDY,18.7,NORMAL,MEDIUM
2025-05-28 19:00:00,ST004,26.5,39.4,0.0,14.7,SUNNY,9285.0,13.8,SANDY,18.7,COMPACT,MEDIUM
2025-05-28 06:00:00,ST005,21.6,71.2,0.0,39.0,WINDY,8250.0,22.6,GRAVEL,26.2,NORMAL,LOW
2025-05-28 13:00:00,ST005,25.0,51.0,0.0,29.2,WINDY,3253.0,7.1,GRAVEL,26.2,DRY,HIGH
2025-05-28 19:00:00,ST005,21.2,92.7,0.3,7.6,FOG,102.0,7.9,GRAVEL,26.2,LOOSE,LOW
2025-05-28 06:00:00,ST006,20.9,60.0,0.0,35.6,WINDY,7458.0,9.8,LOAMY,6.7,DRY,HIGH
2025-05-28 13:00:00,ST006,18.1,49.4,0.0,27.2,WINDY,8179.0,19.2,LOAMY,6.7,NORMAL,HIGH
2025-05-28 19:00:00,ST006,18.5,58.7,0.0,26.5,WINDY,5607.0,3.0,LOAMY,6.7,DRY,HIGH
2025-05-28 06:00:00,ST007,26.9,35.4,0.0,33.4,WINDY,4114.0,14.6,MIXED,0.0,NORMAL,HIGH
2025-05-28 13:00:00,ST007,35.3,69.1,0.0,31.9,WINDY,4828.0,15.6,MIXED,0.0,COMPACT,HIGH
2025-05-28 19:00:00,ST007,29.2,77.2,9.1,45.2,STORM,226.0,33.4,MIXED,0.0,NORMAL,LOW
2025-05-28 06:00:00,ST008,18.5,56.6,6.2,19.5,RAINY,1399.0,14.9,GRAVEL,11.8,NORMAL,LOW
2025-05-28 13:00:00,ST008,21.3,99.6,11.0,20.4,RAINY,560.0,13.8,GRAVEL,11.8,COMPACT,LOW
2025-05-28 19:00:00,ST008,25.8,68.3,3.6,17.6,RAINY,1349.0,23.4,GRAVEL,11.8,COMPACT,LOW
2025-05-28 06:00:00,ST009,25.8,88.7,33.5,53.0,STORM,147.0,91.0,LOAMY,0.2,MUDDY,LOW
2025-05-28 13:00:00,ST009,33.3,83.7,28.9,47.8,STORM,183.0,85.7,LOAMY,0.2,WET,LOW
2025-05-28 19:00:00,ST009,29.6,68.2,28.2,33.2,STORM,185.0,81.1,LOAMY,0.2,WET,LOW
2025-05-28 06:00:00,ST010,18.8,51.2,0.0,18.1,SUNNY,9081.0,21.0,ROCKY,2.7,NORMAL,LOW
2025-05-28 13:00:00,ST010,24.2,59.3,0.0,35.1,WINDY,4470.0,17.7,ROCKY,2.7,NORMAL,HIGH
2025-05-28 19:00:00,ST010,19.9,59.4,0.0,14.1,SUNNY,7147.0,18.4,ROCKY,2.7,NORMAL,MEDIUM
2025-05-28 06:00:00,ST011,23.5,100.0,0.9,12.0,FOG,210.0,29.2,MIXED,0.7,COMPACT,LOW
2025-05-28 13:00:00,ST011,23.5,74.8,0.8,10.3,FOG,188.0,17.2,MIXED,0.7,NORMAL,LOW
2025-05-28 19:00:00,ST011,23.4,76.8,0.1,9.7,FOG,245.0,15.4,MIXED,0.7,NORMAL,LOW
2025-05-28 06:00:00,ST012,19.4,95.1,0.0,8.9,CLOUDY,8449.0,7.8,ROCKY,5.5,DRY,LOW
2025-05-28 13:00:00,ST012,22.5,66.5,0.0,0.0,CLOUDY,8805.0,21.5,ROCKY,5.5,COMPACT,LOW
2025-05-28 19:00:00,ST012,20.8,42.3,0.0,11.3,CLOUDY,6488.0,9.0,ROCKY,5.5,DRY,LOW
2025-05-28 06:00:00,ST013,14.0,40.3,0.0,6.3,CLOUDY,8342.0,7.5,MIXED,0.8,LOOSE,LOW
2025-05-28 13:00:00,ST013,24.0,59.0,0.0,12.1,CLOUDY,6493.0,15.0,MIXED,0.8,NORMAL,LOW
2025-05-28 19:00:00,ST013,15.1,70.6,0.0,4.3,CLOUDY,6143.0,11.8,MIXED,0.8,LOOSE,LOW
2025-05-28 06:00:00,ST014,21.9,66.0,0.0,0.4,CLOUDY,5558.0,16.3,ROCKY,0.4,NORMAL,LOW
2025-05-28 13:00:00,ST014,17.8,53.5,0.0,35.2,WINDY,4140.0,17.3,ROCKY,0.4,COMPACT,HIGH
2025-05-28 19:00:00,ST014,23.4,52.2,0.0,10.6,CLOUDY,8400.0,10.1,ROCKY,0.4,LOOSE,MEDIUM
2025-05-28 06:00:00,ST015,25.1,52.3,0.0,8.1,CLOUDY,9945.0,10.0,LOAMY,3.0,DRY,MEDIUM
2025-05-28 13:00:00,ST015,34.3,42.2,0.0,11.4,CLOUDY,6440.0,11.1,LOAMY,3.0,LOOSE,MEDIUM
2025-05-28 19:00:00,ST015,37.7,39.4,0.0,15.8,CLOUDY,9840.0,5.9,LOAMY,3.0,LOOSE,MEDIUM
2025-05-29 06:00:00,ST001,16.4,83.2,0.5,10.0,FOG,274.0,10.6,MIXED,12.2,LOOSE,LOW
2025-05-29 13:00:00,ST001,18.0,58.8,0.0,15.1,SUNNY,6936.0,23.2,MIXED,12.2,COMPACT,MEDIUM
2025-05-29 19:00:00,ST001,17.8,87.2,0.0,16.8,SUNNY,8876.0,3.0,MIXED,12.2,LOOSE,MEDIUM
2025-05-29 06:00:00,ST002,32.2,66.0,0.0,15.2,CLOUDY,5644.0,20.2,ROCKY,8.1,NORMAL,MEDIUM
2025-05-29 13:00:00,ST002,37.2,49.9,0.0,28.0,WINDY,7442.0,5.5,ROCKY,8.1,LOOSE,MEDIUM
2025-05-29 19:00:00,ST002,34.4,63.0,0.0,9.9,CLOUDY,8633.0,7.3,ROCKY,8.1,DRY,LOW
2025-05-29 06:00:00,ST003,13.7,54.6,0.0,21.2,SUNNY,7680.0,10.5,MIXED,2.8,DRY,MEDIUM
2025-05-29 13:00:00,ST003,21.2,49.6,0.0,10.9,SUNNY,4027.0,6.1,MIXED,2.8,LOOSE,LOW
2025-05-29 19:00:00,ST003,19.5,45.4,0.0,17.8,SUNNY,5690.0,17.4,MIXED,2.8,COMPACT,HIGH
2025-05-29 06:00:00,ST004,22.0,39.4,0.0,19.3,SUNNY,7378.0,10.8,SANDY,18.7,LOOSE,HIGH
2025-05-29 13:00:00,ST004,31.2,60.9,0.0,18.7,SUNNY,5985.0,18.6,SANDY,18.7,NORMAL,MEDIUM
2025-05-29 19:00:00,ST004,18.3,60.0,0.0,17.0,SUNNY,5088.0,10.7,SANDY,18.7,DRY,HIGH
2025-05-29 06:00:00,ST005,19.0,100.0,1.0,12.0,FOG,68.0,17.0,GRAVEL,26.2,NORMAL,LOW
2025-05-29 13:00:00,ST005,25.1,100.0,0.5,12.4,FOG,203.0,9.9,GRAVEL,26.2,LOOSE,LOW
2025-05-29 19:00:00,ST005,26.0,81.8,0.3,12.1,FOG,156.0,6.6,GRAVEL,26.2,LOOSE,LOW
2025-05-29 06:00:00,ST006,15.3,51.2,0.0,6.3,CLOUDY,8617.0,22.1,LOAMY,6.7,NORMAL,MEDIUM
2025-05-29 13:00:00,ST006,21.4,48.5,0.0,12.0,CLOUDY,6302.0,10.4,LOAMY,6.7,DRY,LOW
2025-05-29 19:00:00,ST006,19.0,62.1,0.7,3.3,FOG,265.0,13.9,LOAMY,6.7,NORMAL,LOW
2025-05-29 06:00:00,ST007,29.4,39.8,0.0,12.0,SUNNY,4770.0,3.8,MIXED,0.0,LOOSE,LOW
2025-05-29 13:00:00,ST007,28.9,47.7,0.0,9.6,SUNNY,7045.0,15.5,MIXED,0.0,COMPACT,MEDIUM
2025-05-29 19:00:00,ST007,31.0,15.9,0.0,5.7,SUNNY,4928.0,13.0,MIXED,0.0,NORMAL,LOW
2025-05-29 06:00:00,ST008,21.0,37.1,0.0,13.6,CLOUDY,5014.0,20.4,GRAVEL,11.8,COMPACT,LOW
2025-05-29 13:00:00,ST008,26.2,50.2,0.0,15.9,CLOUDY,6536.0,10.0,GRAVEL,11.8,LOOSE,LOW
2025-05-29 19:00:00,ST008,14.9,48.3,0.0,13.4,CLOUDY,9390.0,12.7,GRAVEL,11.8,NORMAL,MEDIUM
2025-05-29 06:00:00,ST009,29.7,55.4,0.0,36.1,WINDY,6224.0,12.4,LOAMY,0.2,NORMAL,HIGH
2025-05-29 13:00:00,ST009,32.4,66.1,31.2,43.5,STORM,156.0,86.8,LOAMY,0.2,WET,LOW
2025-05-29 19:00:00,ST009,33.1,50.5,0.0,46.2,WINDY,6879.0,14.3,LOAMY,0.2,COMPACT,MEDIUM
2025-05-29 06:00:00,ST010,12.7,55.9,0.0,13.3,SUNNY,5249.0,7.8,ROCKY,2.7,DRY,LOW
2025-05-29 13:00:00,ST010,22.6,35.2,0.0,20.2,SUNNY,7126.0,12.6,ROCKY,2.7,COMPACT,HIGH
2025-05-29 19:00:00,ST010,23.7,63.3,0.0,13.1,SUNNY,8801.0,11.2,ROCKY,2.7,DRY,LOW
2025-05-29 06:00:00,ST011,19.3,83.6,4.3,18.0,RAINY,984.0,24.1,MIXED,0.7,NORMAL,LOW
2025-05-29 13:00:00,ST011,24.5,74.3,14.0,17.4,RAINY,868.0,44.2,MIXED,0.7,NORMAL,LOW
2025-05-29 19:00:00,ST011,19.0,,10.9,21.9,RAINY,1530.0,33.9,MIXED,0.7,COMPACT,LOW
2025-05-29 06:00:00,ST012,17.6,80.6,0.0,12.3,SUNNY,4713.0,7.7,ROCKY,5.5,LOOSE,LOW
2025-05-29 13:00:00,ST012,24.4,59.7,0.0,7.2,SUNNY,7297.0,20.4,ROCKY,5.5,NORMAL,LOW
2025-05-29 19:00:00,ST012,21.6,47.6,0.0,7.5,SUNNY,8410.0,5.9,ROCKY,5.5,LOOSE,LOW
2025-05-29 06:00:00,ST013,11.6,69.4,0.0,10.7,SUNNY,7693.0,9.0,MIXED,0.8,DRY,LOW
2025-05-29 13:00:00,ST013,20.6,54.1,0.0,3.4,SUNNY,4541.0,3.0,MIXED,0.8,LOOSE,MEDIUM
2025-05-29 19:00:00,ST013,18.9,71.3,23.7,40.1,STORM,114.0,54.2,MIXED,0.8,NORMAL,LOW
2025-05-29 06:00:00,ST014,16.6,96.7,4.0,14.9,RAINY,494.0,6.8,ROCKY,0.4,LOOSE,LOW
2025-05-29 13:00:00,ST014,21.2,80.8,1.9,10.5,RAINY,464.0,20.5,ROCKY,0.4,NORMAL,LOW
2025-05-29 19:00:00,ST014,21.4,64.5,8.2,14.7,RAINY,1944.0,22.6,ROCKY,0.4,COMPACT,LOW
2025-05-29 06:00:00,ST015,30.5,61.5,0.0,3.3,CLOUDY,8171.0,29.9,LOAMY,3.0,NORMAL,LOW
2025-05-29 13:00:00,ST015,29.3,65.6,0.0,3.0,SUNNY,8339.0,13.5,LOAMY,3.0,COMPACT,MEDIUM
2025-05-29 19:00:00,ST015,26.7,77.0,0.0,12.9,CLOUDY,6158.0,14.4,LOAMY,3.0,NORMAL,MEDIUM
2025-05-30 06:00:00,ST001,9.5,52.1,0.7,5.4,FOG,59.0,6.4,MIXED,12.2,DRY,LOW
2025-05-30 13:00:00,ST001,18.5,55.3,0.0,9.0,CLOUDY,6103.0,17.9,MIXED,12.2,COMPACT,LOW
2025-05-30 19:00:00,ST001,16.8,86.9,0.1,7.8,FOG,89.0,3.0,MIXED,12.2,DRY,LOW
2025-05-30 06:00:00,ST002,31.2,78.9,0.0,8.3,CLOUDY,5077.0,14.5,ROCKY,8.1,COMPACT,LOW
2025-05-30 13:00:00,ST002,35.2,63.4,0.0,13.3,CLOUDY,4124.0,11.7,ROCKY,8.1,LOOSE,
2025-05-30 19:00:00,ST002,30.2,,0.0,11.4,CLOUDY,7065.0,11.1,ROCKY,8.1,LOOSE,MEDIUM
2025-05-30 06:00:00,ST003,17.4,24.7,0.0,20.2,CLOUDY,8688.0,4.3,MIXED,2.8,DRY,LOW
2025-05-30 13:00:00,ST003,22.3,80.0,0.0,17.1,CLOUDY,8914.0,16.1,MIXED,2.8,NORMAL,MEDIUM
2025-05-30 19:00:00,ST003,21.1,62.1,0.0,25.7,CLOUDY,5653.0,20.0,MIXED,2.8,NORMAL,LOW
2025-05-30 06:00:00,ST004,22.2,64.7,0.0,45.3,WINDY,3030.0,18.0,SANDY,18.7,NORMAL,MEDIUM
2025-05-30 13:00:00,ST004,28.0,48.6,0.0,19.2,SUNNY,5798.0,9.5,SANDY,18.7,LOOSE,MEDIUM
2025-05-30 19:00:00,ST004,22.8,17.9,0.0,11.1,SUNNY,7257.0,7.3,SANDY,18.7,LOOSE,MEDIUM
2025-05-30 06:00:00,ST005,20.0,83.2,13.3,28.8,STORM,242.0,20.2,GRAVEL,26.2,NORMAL,LOW
2025-05-30 13:00:00,ST005,22.0,82.3,22.8,39.1,STORM,56.0,54.4,GRAVEL,26.2,NORMAL,LOW
2025-05-30 19:00:00,ST005,20.6,65.6,33.7,48.6,STORM,274.0,52.2,GRAVEL,26.2,NORMAL,LOW
2025-05-30 06:00:00,ST006,21.4,73.1,10.9,9.0,RAINY,1104.0,31.6,LOAMY,6.7,NORMAL,LOW
2025-05-30 13:00:00,ST006,22.5,77.4,3.2,14.1,RAINY,320.0,27.5,LOAMY,6.7,NORMAL,LOW
2025-05-30 19:00:00,ST006,22.7,61.3,8.5,13.8,RAINY,1296.0,33.3,LOAMY,6.7,COMPACT,LOW
2025-05-30 06:00:00,ST007,28.2,77.5,0.0,32.6,WINDY,8612.0,14.6,MIXED,0.0,NORMAL,MEDIUM
2025-05-30 13:00:00,ST007,37.0,39.0,0.0,41.8,WINDY,4600.0,15.4,MIXED,0.0,NORMAL,HIGH
2025-05-30 19:00:00,ST007,31.7,28.5,0.0,35.2,WINDY,6808.0,3.1,MIXED,0.0,DRY,HIGH
2025-05-30 06:00:00,ST008,20.2,,0.0,9.9,SUNNY,7480.0,9.1,GRAVEL,11.8,LOOSE,LOW
2025-05-30 13:00:00,ST008,29.8,100.0,6.7,13.3,RAINY,464.0,24.6,GRAVEL,11.8,COMPACT,LOW
2025-05-30 19:00:00,ST008,18.8,87.5,32.9,34.3,STORM,311.0,55.1,GRAVEL,11.8,NORMAL,LOW
2025-05-30 06:00:00,ST009,33.2,71.7,6.2,26.3,RAINY,510.0,25.1,LOAMY,0.2,NORMAL,LOW
2025-05-30 13:00:00,ST009,35.1,56.9,0.0,18.9,SUNNY,6843.0,5.8,LOAMY,0.2,DRY,MEDIUM
2025-05-30 19:00:00,ST009,27.9,62.7,0.0,14.6,SUNNY,8193.0,7.5,LOAMY,0.2,LOOSE,MEDIUM
2025-05-30 06:00:00,ST010,23.7,90.0,0.0,5.2,SUNNY,9880.0,12.0,ROCKY,2.7,DRY,LOW
2025-05-30 13:00:00,ST010,21.1,62.1,0.0,5.4,SUNNY,6630.0,14.4,ROCKY,2.7,NORMAL,LOW
2025-05-30 19:00:00,ST010,18.5,65.2,0.0,9.9,SUNNY,4071.0,11.8,ROCKY,2.7,LOOSE,MEDIUM
2025-05-30 06:00:00,ST011,24.0,42.8,0.0,12.5,SUNNY,9765.0,18.1,MIXED,0.7,NORMAL,MEDIUM
2025-05-30 13:00:00,ST011,23.3,74.2,0.0,21.6,SUNNY,4605.0,11.2,MIXED,0.7,LOOSE,HIGH
2025-05-30 19:00:00,ST011,28.6,73.7,0.0,24.7,SUNNY,4088.0,3.0,MIXED,0.7,LOOSE,HIGH
2025-05-30 06:00:00,ST012,16.3,45.3,0.0,18.1,CLOUDY,5831.0,13.3,ROCKY,5.5,NORMAL,LOW
2025-05-30 13:00:00,ST012,21.7,45.2,0.0,2.5,CLOUDY,7134.0,3.0,ROCKY,5.5,DRY,LOW
2025-05-30 19:00:00,ST012,16.4,75.9,0.0,7.2,CLOUDY,8306.0,11.4,ROCKY,5.5,DRY,LOW
2025-05-30 06:00:00,ST013,17.1,76.9,0.9,3.3,FOG,108.0,18.4,MIXED,0.8,NORMAL,
2025-05-30 13:00:00,ST013,19.6,79.8,0.9,6.7,FOG,205.0,17.2,MIXED,0.8,NORMAL,LOW
2025-05-30 19:00:00,ST013,18.4,69.1,1.0,6.5,FOG,133.0,20.7,MIXED,0.8,NORMAL,LOW
2025-05-30 06:00:00,ST014,18.4,61.5,0.0,10.0,SUNNY,4149.0,7.9,ROCKY,0.4,DRY,LOW
